filename,location,pages,mentions,source
2015_LeBrun_Siguiri.txt,"Tarkwa gold mine, SW Ghana",190,"363-387. Hirdes, W., and Davis, D., 2002, U–Pb geochronology of paleoproterozoic rocks in the southern 
part  of  the  Kedougou-Kenieba  Inlier,  Senegal,  West  Africa:  evidence  for  diachronous 
accretionary development of the Eburnean province: Precambrian Research, v. 118, p. 83-
99. Hirdes,  W.,  and  Nunoo,  B.,  1994,  The  Proterozoic  paleoplacers  at  Tarkwa  gold  mine,  SW 
Ghana; sedimentology, mineralogy, and precise age dating of the Main Reef and West Reef, 
and bearing of the investigations on source area aspects: Geologisches Jahrbuch D, v. 100, 
p.",llm
2015_LeBrun_Siguiri.txt,Tarkwa-Damang district,194,"Pigois,  J.-P.,  Groves,  D.,  Fletcher,  I.,  McNaughton,  N.,  and  Snee,  L.,  2003,  Age  constraints  on 
Tarkwaian palaeoplacer and lode-gold formation in the Tarkwa-Damang district, SW Ghana: 
Mineralium Deposita, v. 38, no. 6, p. 695-714. Pitcairn, I. K., Teagle, D.",llm
2015_LeBrun_Siguiri.txt,Taylor,50,"(1992),  Hirdes  and  Davis  (1998),  Loh  and  Hirdes 
(1999)  and  Taylor  et  al. (1992)  provided  further  geochronological  constraints. Most  recent 
regional  reconstructions  have  systematically  used  geochronological  and  geophysical 
constraints  when  delineating  lithological  distributions  across  a  study  area  (Baratoux  et  al., 
2011; Davis et al., 2015; Parra-Avila et al., this volume; Perrouty et al., 2012; Perrouty et al., 
2014). Goloubinow  (1936),  Villeneuve  (1992)  together  with  the  BRGM,  mapped  the  Siguiri 
Basin as a homogeneous package of undifferentiated fine sediments derived from erosion of 
Paleoproterozoic  granitoids  that  were  emplaced  during  the  earliest  stages  of  the  Eburnean 
orogeny  (Egal et al., 1999; Milési et al. 1989). The Siguiri Basin sediments  are interpreted to 
have  deposited  during  the  Lower  Birimian  and  be  accompanied  by  volcanic  rocks,  later 
56",rules
2015_LeBrun_Siguiri.txt,Teagle,194,"Pigois,  J.-P.,  Groves,  D.,  Fletcher,  I.,  McNaughton,  N.,  and  Snee,  L.,  2003,  Age  constraints  on 
Tarkwaian palaeoplacer and lode-gold formation in the Tarkwa-Damang district, SW Ghana: 
Mineralium Deposita, v. 38, no. 6, p. 695-714. Pitcairn, I. K., Teagle, D.",rules
2015_LeBrun_Siguiri.txt,Tegyey,133,"Egal, E., Thiéblemont, D., Lahondère, D., Guerrot, C., Costea, C. A., Iliescu, D., Delor, C., Goujou, 
J., Lafon, J., Tegyey, M., Diaby, S., and Kolie, P., 2002, Late Eburnean granitization and 
tectonics  along  the  western  and  northwestern  margin  of  the  Archean  Kénéma–Man 
domain (Guinea, West African Craton): Precambrian Research, v. 117, p. 57-84. Engelder,  T.,  1994,  Deviatoric  stressitis:  a  virus  infecting  the  Earth  science  community:  Eos, 
Transactions American Geophysical Union, v. 75, p.",rules
2015_LeBrun_Siguiri.txt,Terrace,45,"Geochronology  and 
lithostratigraphy  of  the  Siguiri  district: 
implications 
for  gold 
mineralisation in the Siguiri Basin (Guinea, West Africa) 
Erwann  Lebrun1*,  Nicolas  Thébaud1,  John  Miller1,  Stanislav  Ulrich2,  Julien  Bourget3,  Ockert 
Terblanche2 
1:  Centre  for  Exploration  Targeting  and  ARC  Centre  of  Excellence  for  Core  to  Crust  Fluid 
Systems,  School  of  Earth  and  Environment,  Robert  Street  Building,  M006,  The  University  of 
Western Australia, 35 Stirling Highway, Crawley, WA, 6009,  Australia 
2: AngloGold Ashanti Ltd - Brownfields Exploration Technical Hub - Continental Africa Region, 
44 St George Terrace, Perth, WA, 6000, Australia 
3: Centre for Petroleum Geoscience and CO2 Sequestration, School of Earth and Environment, 
M004, The University of Western Australia, 35 Stirling Highway, Crawley, WA, 6009,  Australia 
*: Corresponding author. Phone: (+61) 8 6488 7152  Email: erwann.lebrun@gmail.com 
Abstract: 
Geochronology  and  lithostratigraphic  characterisation  of  the  Siguiri  district  in  the 
Paleoproterozoic Birimian terrane of West Africa has provided a reappraisal of the Siguiri Basin 
stratigraphy. This  new  insight  into  the  evolution  of  the  central  part  of  the  Basin  further 
highlights  first  order controls on the location of the world class Siguiri orogenic gold district. Three metasedimentary Formations occur in the Siguiri district, namely: the Balato, Fatoya and 
Kintinian  Formations. These  consist  of  fine-grained  organic-rich  shales,  mudstone  and 
siltstone/greywacke/limestone  interbeds,  decimetre  to  metre-thick  graded  greywacke  beds 
and  debris  flow  deposits. The  Balato  Formation  displays  low-energy,  hemipelagic  marine  or 
51",rules
2015_LeBrun_Siguiri.txt,The University of Western Australia,83,"inspiring  discussions. Doctor-to-be  Luis  Parra-Avila  is  also  thanked  for  the  help  provided 
regarding  all  SHRIMP-related  encountered  difficulties. The  authors  also  acknowledge  the 
facilities,  and  the  scientific  and  technical  assistance  of  the  Australian  Microscopy  & 
Microanalysis Research Facility at the Centre for Microscopy, Characterisation & Analysis, the 
John  de  Laeter  Centre  for  Isotope  Research,  The  University  of  Western  Australia  and  Curtin 
University. Finally,  thanks  to  Michel  Villeneuve,  Raphael  Doutre  and  the  other  anonymous 
person for reviewing this paper, as well as everyone I could not mention here above.",llm
2015_LeBrun_Siguiri.txt,Thiéblemont,29,"CHAPTER 1: INTRODUCTION 
4D EVOLUTION OF THE OROGENIC GOLD DISTRICT OF 
SIGUIRI, GUINEA (WEST AFRICA) 
PREAMBLE AND KNOWLEDGE GAPS 
The West African Craton (WAC) is also known as the Leo-Man Shield. It is made of two 
distinct  terranes:  the  Archean  Kénéma-Man  domain  to  the  south-west,  and  the 
Paleoproterozoic  Baoulé-Mossi  domain  (Figure  1A). The  Archean  domain  is  dominated  by 
gneiss  dated  between  ca. 3540  and  2750  Ma  (Kouamelan  et  al.,  1997;  Thiéblemont  et  al., 
2001) while the Paleoproterozoic domain displays an assemblage of volcano-sedimentary belts 
and felsic intrusives, ranging in age from ca. 2250 to 2040 Ma (Davis et al., 2015; Parra-Avila, 
2015;  Tshibubudze  et  al.,  2013). A  large  part  of  the  Baoulé-Mossi  domain  is  overlain 
unconformably  by  the  Neoproterozoic  sediments  of  the  Taoudeni  Basin  (Begg  et  al.,  2009; 
Lawrence et al., 2013a; Villeneuve and Cornée, 1994).",rules
2015_LeBrun_Siguiri.txt,Tingle,154,"Operating were 40 degrees take-off angle with a beam energy of 20 
keV,  beam  current  of  80  nA,  and  the  beam  was  fully  focussed. The  elements  were  acquired 
using analyzing crystals LiF for Fe kα, Co kα, Ni kα, Au lα, Sb lα, Ti kα and Te lα, PETJ for S kα, 
and TAP for As lα. The standards used for instrument calibration were a series of proprietary 
sulphides, oxides and metals. The counting time was 20 seconds for Fe kα, S kα, 60 seconds for 
As  lα,  Co  kα,  Ni  kα,  Ti  kα,  Sb  lα,  Te  lα,  and  100  seconds  for  Au  lα. Mean  atomic  number 
background intensity and on-peak interference corrections were applied throughout (Donovan 
and Tingle, 1996; Donovan et al., 1993). Detection limits ranged from 40ppm for Ti, 70 ppm  
for S, 90 ppm for Ni, 150 ppm for As and 360 ppm for Au la.",rules
2015_LeBrun_Siguiri.txt,To Shear Zones And A Thrust Fault,22,"TWO MINERALISED ZONES WERE 
IDENTIFIED (AROUND SAMPLES J, K, L, M AND SAMPLES A, B, C, D) AND ARE IN CLOSE PROXIMITY TO SHEAR ZONES AND 
A  THRUST  FAULT  (FIGURE  42  AND  43). THE  MAIN  MINERALISED  ZONE  (SAMPLES  J,  K,  L,  M)  IS  ASSOCIATED  WITH 
TYPICAL OROGENIC GOLD ENRICHMENTS IN AU-AS-SB-TE AND W. EACH GEOCHEMICAL SAMPLE WAS NORMALISED TO 
THE  CORRESPONDING  GREYWACKE  OR  SHALE  LEAST  ALTERED  SAMPLE  (O  AND  F,  RESPECTIVELY). THE  COMPOSITE 
GEOCHEMICAL  CROSS-SECTIONS  ALSO  SHOW  ENRICHMENTS  IN BI, MO  AND S  AROUND  THE  MAIN  MINERALISED  ZONE 
(SAMPLES J, K, L, M). CA  INCREASES AWAY  FROM  THE  MAIN  MINERALISED  ZONE  AND IS INTERPRETED TO REPRESENT 
THE REACTION FRONT. THE FACT THAT SI DOES NOT SHOW ANY VARIATION ACROSS THE ORE SHOOTS IS ATTRIBUTED TO 
THE REMOVAL OF THE VEINS IN EACH SAMPLE (HOST ROCK CHARACTERIZATION ONLY).",rules
2015_LeBrun_Siguiri.txt,Treloar,29,"Obuasi, Sadiola 
and  Loulo;  Fougerouse  et al.,  in  press; Masurel  et  al.,  in  press  2015;  Lawrence  et al.,  2013a; 
Lawrence  et  al.,  2013b),  atypical  orogenic  gold  (e.g. Masawa  deposit;  Treloar  et  al.,  2015), 
29",rules
2015_LeBrun_Siguiri.txt,Tubani,34,"5)  Characterise the mineral assemblage, its evolution and the geochemical footprint left 
by the gold mineralisation in the metasediments of the Siguiri district; 
GENERAL METHODOLOGY 
This  section  briefly  details  the  different  methods  and  techniques  used  to  meet  the 
defined objectives of this study. Fieldwork and sampling 
In  order  to  achieve  the  objectives  identified  in  the  previous  section,  fieldwork  was 
conducted in and around the Siguiri district. A total of 22 weeks were spent in the field over 
the  course  of  this  study. Fieldwork  was  focused  on  geological  and  structural  mapping,  core 
logging and sampling in the  different  deposits of the district  but  was  also conducted around 
the district and outside of the Siguiri Basin. Thirteen deposits from the Siguiri district were accessible over the course of this study. From  south  to  north:  Sintroko  PB1,  Sintroko  PB2C,  Sintroko  PB3A,  Sintroko  North,  Kosise, 
Kami, Kozan, Kalamagna PB1, Tubani, Bidini, Sanu Tinti, Eureka North and Seguelen (Figure 2).",llm
2015_LeBrun_Siguiri.txt,Tuolumne,194,"S.,  Tingle,  T. N.,  O’Day,  P. A.,  Waychunas,  G. A.,  and    Bird,  D. K.,  2000,  Arsenic 
speciation in pyrite and secondary weathering phases, Mother Lode gold district, Tuolumne 
County, California: Applied Geochemistry, v. 15, p.",rules
2015_LeBrun_Siguiri.txt,Tuolumne County,194,"S.,  Tingle,  T. N.,  O’Day,  P. A.,  Waychunas,  G. A.,  and    Bird,  D. K.,  2000,  Arsenic 
speciation in pyrite and secondary weathering phases, Mother Lode gold district, Tuolumne 
County, California: Applied Geochemistry, v. 15, p.","llm,rules"
2015_LeBrun_Siguiri.txt,Ulrich,41,"SUPPORTING REFERENCES 
In  addition  to  the  three  journal  publications  submitted  submitted  forming  the  main 
chapters of this thesis, the PhD candidate Lebrun wrote another submitted publication and six 
abstracts and extended abstracts for a number of international conferences: 
Publications 
Lebrun, E., Ulrich, S., Miller, J., Thébaud, N. and T. McCuaig, C., in review 2015, The world-class 
orogenic gold Siguiri district, Siguiri Basin (Guinea, West Africa): Ore Geology Review. Peer reviewed extended abstracts 
Lebrun, E., Thébaud, N., Miller, J., T. McCuaig, C., 2014, Polyphase gold mineralization in the 
Siguiri  district,  Guinea  (West  Africa):  Extended  abstract  in  proceeding  of:  SEG  2014 
conference. Lebrun, E., Ulrich, S., Miller, J., Thébaud, N.",rules
2015_LeBrun_Siguiri.txt,Units,22,"FIGURE 42: GEOCHEMICAL SPIDER-DIAGRAMS  OF  THE A)  LEAST  ALTERED  SAMPLES  COLLECTED  IN THE SIGUIRI  DISTRICT  AND 
NORMALISED  TO  LEAST  ALTERED  FATOYA  GREYWACKE  SAMPLE  (SAMPLE  O,  COLLECTED  IN  THE  KOSISE  DEPOSIT), 
REPRESENTATIVE  OF  THE  LITHOLOGIES  HOSTING  THE  BULK  OF  THE  MINERALISATION 
IN  SIGUIRI. KINTINIAN 
CONGLOMERATE  IN  RED,  FATOYA  SAMPLES  IN  BLUE,  BALATO  SAMPLES  IN  GREEN,  SHALE  SAMPLES  AS  DASHED  LINES, 
GREYWACKE  SAMPLES  AS  SOLID  LINES;  B)  KINTINIAN  CONGLOMERATE  SAMPLES  NORMALISED  TO  THE  LEAST  ALTERED 
SAMPLE; C) FATOYA SHALE SAMPLES AND KINTINIAN SHALE SAMPLE NORMALISED TO THE LEAST ALTERED FATOYA SHALE 
SAMPLE; D) BALATO SHALE SAMPLES  NORMALISED TO  THE  LEAST ALTERED  SAMPLE; E) FATOYA  GREYWACKE  SAMPLES 
AND  KINTINIAN  GREYWACKE  SAMPLE  NORMALISED  TO  THE  LEAST  ALTERED  FATOYA  SHALE  SAMPLE,  AND;  F)  BALATO 
GREYWACKE SAMPLES NORMALISED TO THE LEAST ALTERED SAMPLE. 187 
FIGURE  43:  NORMAL  PROBABILITY  PLOTS  OF  THE  WHOLE-ROCK  GEOCHEMICAL  SAMPLES  FROM  THE  BALATO  (IN  GREEN), 
FATOYA (IN BLUE)  AND KINTINIAN FORMATIONS (IN RED). THE  VALUES  PLOTTED  ALONG  THE X  AXIS  ARE  IN  UNITS  OF 
STANDARD  DEVIATION  (MEAN  =  0  AND  A  STANDARD  DEVIATION  =  1). THESE  PLOTS  STATISTICALLY  SEPARATE  EACH 
DATASET  INTO  MULTIPLE  POPULATIONS  BASED  ON  THEIR  INDIVIDUAL  VALUES  AND  REPRESENTATION  IN  THE  DATASET. 188 
FIGURE 44: COMPOSITE LOG AND GEOCHEMICAL CROSS-SECTION FROM THE KOSISE DEPOSIT.",rules
2015_LeBrun_Siguiri.txt,University of Western Australia (UWA),36,"Analytical techniques 
PETROGRAPHY AND IMAGING 
Petrographic observations of polished thin-sections were undertaken at the Centre for 
Exploration  Targeting 
(CET) 
in  Perth,  Western  Australia. These  observations  were 
complemented  by  Secondary  Electron  Microscope  (SEM)  imaging  on  a  Tescan  Vega  3  at  the 
Centre  for  Microscopy,  Characterisation  and  Analysis  (CMCA)  at  the  University  of  Western 
Australia  (UWA). For  more  details  on  the  SEM  imaging,  see  the  methodology  section  of 
Chapter four. U-PB SHRIMP GEOCHRONOLOGY 
U-Pb SHRIMP II geochronology on detrital and igneous zircons was carried out at the 
John  de  Laeter  Centre  for  Isotope  Research  (JdL)  at  Curtin  University  in  Perth,  Western 
Australia. The use of an ion microprobe was  essential for the high precision and small beam 
size required, as well as for logistical reasons. This technique spatial resolution (20 μm ablation 
diameter versus 30-60 μm for LA-ICP-MS) allows for the very small detrital zircons and highly 
damaged  igneous  zircons  collected  to  be  analysed  while  avoiding  cracked,  damaged  or 
36",llm
2015_LeBrun_Siguiri.txt,"University of Western Australia, Perth",55,"All samples had their weathered area 
trimmed off prior to being crushed. The  zircons  were  separated  using  standard  heavy  liquid  and  magnetic  techniques  by 
GeoTrack International laboratories in Melbourne (Australia). Mineral concentrates were then 
sent  to  MinSep  Laboratories  in  Denmark  (Australia),  where  zircons  were  hand-picked, 
mounted and polished for SHRIMP analysis. Mount imaging was conducted on a Nikon Eclipse 
LV100 POL at the Centre for Exploration Targeting (CET) in Perth (Australia). SEM imaging was 
conducted  on  a  TESCAN  VEGA3  at  the  Centre  for  Microscopy,  Characterization  and  Analysis 
(CMCA)  of  the  University  of  Western  Australia,  also  in  Perth. Each  mount,  containing  2  to  3 
samples, was cleaned according to the standard protocol described by Wingate and Kirkland 
(2014).",llm
2015_LeBrun_Siguiri.txt,Upper,134,"P.,  2005,  Metallogenic  provinces  in  an  evolving 
geodynamic framework: Economic geology, v. 100, p. 1097-1136. Lahondère, D., Thiéblemont, D., Tegyey, M., Guerrot, C., and Diabate, B., 2002, First evidence 
of  early  Birimian  (2.21  Ga)  volcanic  activity  in  Upper  Guinea:  the  volcanics  and 
associated rocks of the Niani suite: Journal of African Earth Sciences, v. 35, p. 417–431.",rules
2015_LeBrun_Siguiri.txt,Upton,129,"Prior to the switch, fluids are stored under 
high  pressure  in  the  rock  mass  and  fluid  mobility  and  veining  are  minor. When  the  switch 
occurs, a stress threshold is overcome allowing the barrier to be breached and fluids to flow 
into an organized vein network. Geodynamic interpretation and drivers of stress-switches 
Drivers of the different stress-switches observed in the Siguiri district may have a local 
cause, including: 1) continuous local overburden build up; 2) fault irregularities; 3) earthquake 
focal  behaviour  dynamics,  or  4)  a  regional  scale mechanism,  such  as  plate  convergence  rate 
drop (Upton and Craw, 2013; Goldfarb et al., 2001; Beroza and Zoback, 1993). However, stress-
switches  have  been  documented  in  many  other  orogenic  gold  systems  around  the  world, 
including Archean examples (Bouiller and Robert, 1992;  Holyland and Ojala, 1997; Nguyen et 
al., 1998; Goldfarb et al., 2001; McCuaig and Hronsky, 2014; e.g. in the Yilgarn: the Waroonga 
and  New-Holland-Genesis  deposits,  Thébaud  et  al.,  2013). In  the  Birimian  of  West  Africa, 
stress-switches have been recognised as one of the crucial triggers for mineralization in several 
gold  deposits  (Ashanti  in  Ghana,  Sadiola,  Loulo  and  possibly  Morila  in  Mali,  Allibone  et  al., 
2002a;  Masurel  et  al.,  this  volume;  Lawrence  et  al.,  2013a;  McFarlane  et  al.,  2011).",rules
2015_LeBrun_Siguiri.txt,V3A,151,"Figure  34: Photographs of A)  veining and alteration associated with a high grade zone in the Kosise deposit (hole 
KSDD024); B) example of an unaltered and unmineralised zone from the Kosise deposit (hole KSDD024, sample O); C) 
example of V3A carbonate-pyrite breccia veins. Only minor pyrite was found in this sample but abundant chlorite was 
found  instead;  D) Sanu  Tinti  style  of  mineralisation  showing  disseminated pyrite  in  a  conglomerate  interbed  (hole 
BDRCDD009); E) drill core from Kosise showing the crosscutting relationship between V2S, V3A and V3B vein sets; F) 
native gold found in the centre of an antitaxial V3B quartz-ankerite-arsenopyrite vein; G) native gold in an antitaxial 
V3B  quartz-ankerite-arsenopyrite  vein  overprinting  a  V2S  quartz-(carbonate)  vein. Chlorite  is  partially  replacing  the 
Fe-carbonates. VG: visible gold. 166",rules
2015_LeBrun_Siguiri.txt,V3S,119,"associated with D3S varies from between NW-SE extension to strike-slip deformation related to 
NW-SE  extension  and  NE-SW  compression,  which  is  different  to  the  earlier  D2S  E-W  to  ESE-
WNW compression. D4S:    The  third  and  last  fold  generation  recorded  in  the  district  (F4S;  Figure  22A)  is 
oriented  ENE-WSW  to  NE-SW. At  the  outcrop  to  deposit-scale  the  F4S  folds crenulate  the  F2S 
folds and fold the V3S veins (Figure 22A, 26A, 26B, 26C and 26D). A penetrative planar fabric 
(S4S)  is  axial  planar  to  these  local  F4S  folds. The  S4S  fabric  is  a  sericite-bearing  cleavage  that 
transects  the  F2S  fold  hinges  in  many  areas,  such  as  in  the  Kosise  deposit  (Figure  17),  and 
develops  strain  shadows  around  the  arsenopyrite  crystals  in  the  selvage  of  V3B  veins  (Figure 
22B and 22C). Overall, D4S is interpreted to have been associated with a NW-SE compression.",rules
2015_LeBrun_Siguiri.txt,VEGA3,55,"All samples had their weathered area 
trimmed off prior to being crushed. The  zircons  were  separated  using  standard  heavy  liquid  and  magnetic  techniques  by 
GeoTrack International laboratories in Melbourne (Australia). Mineral concentrates were then 
sent  to  MinSep  Laboratories  in  Denmark  (Australia),  where  zircons  were  hand-picked, 
mounted and polished for SHRIMP analysis. Mount imaging was conducted on a Nikon Eclipse 
LV100 POL at the Centre for Exploration Targeting (CET) in Perth (Australia). SEM imaging was 
conducted  on  a  TESCAN  VEGA3  at  the  Centre  for  Microscopy,  Characterization  and  Analysis 
(CMCA)  of  the  University  of  Western  Australia,  also  in  Perth. Each  mount,  containing  2  to  3 
samples, was cleaned according to the standard protocol described by Wingate and Kirkland 
(2014).",rules
2015_LeBrun_Siguiri.txt,Vaughan,188,"108, p. 1273-1283. Craig, J. R., and Vaughan, D. L., 1994, Ore microscopy & ore petrography  – 2nd edition, John 
Wiley & Sons, 448 p. Davis, D., Hirdes, W., Schaltegger, U., and Nunoo, E., 1994, U-Pb age constraints on deposition 
and provenance of Birimian and gold-bearing Tarkwaian sediments in Ghana, West Africa: 
Precambrian Research, v.",rules
2015_LeBrun_Siguiri.txt,Victoria,137,"H.,  2013,  Stress  switching  in  subduction  forearcs:  Implications  for  overpressure 
containment and strength cycling on megathrusts: Tectonophysics, v. 600, p. 142-152. Sibson,  R. H.,  and  Scott,  J.,  1998,  Stress/fault  controls  on  the  containment  and  release  of 
overpressured  fluids:  Example  from  gold-quartz  vein  systems  in  Juneau,  Alaska; 
Victoria, Australia and Otago, New Zealand: Ore Geology Reviews, v. 13, p.",rules
2015_LeBrun_Siguiri.txt,"Victoria, Australia",137,"H.,  2013,  Stress  switching  in  subduction  forearcs:  Implications  for  overpressure 
containment and strength cycling on megathrusts: Tectonophysics, v. 600, p. 142-152. Sibson,  R. H.,  and  Scott,  J.,  1998,  Stress/fault  controls  on  the  containment  and  release  of 
overpressured  fluids:  Example  from  gold-quartz  vein  systems  in  Juneau,  Alaska; 
Victoria, Australia and Otago, New Zealand: Ore Geology Reviews, v. 13, p.",llm
2015_LeBrun_Siguiri.txt,Vinchon,135,"151-165. Milési, J. P., Feybesse, J. L., Ledru, P., Dommanget, A., Ouedraogo, M. F., Marcoux, E., Prost, A., 
Vinchon, C., Sylvain, J. P., Johan, V., Teguey, M., Calvez, J.",rules
2015_LeBrun_Siguiri.txt,"WGS84, UTM 29N, East.: 415178, North.: 1290080",73,"Sample Si327, volcanic breccia (WGS84, UTM 29N, East.: 415178, North.: 1290080, Elev.: 371 
m) 
This sample, from the Saraya region (west of the Siguiri district), is a strongly foliated 
silica-rich  volcanic  breccia  displaying  numerous  dark  grey  and  brown  sedimentary  clasts  of 
quartzitic nature (chert) and of carbonates. Centimeter to multicentimeter subangular clasts of 
light-pink  pumice  or  tuff  can  also  be  found  in  the  cream-pink  groundmass. All  minerals  are 
interlocked  (no  or  little  porosity  or  matrix)  and  the  matrix  displays  a  granular  texture. The 
mineralogy is characteristic of an intermediate to felsic composition (Cayn, 2011). Zircon yield 
was low (20+) and large amounts of pyrite was also found in the concentrates. Zircons are pale 
brown with an average crystal size of 80x100 μm.",llm
2015_LeBrun_Siguiri.txt,"WGS84, UTM 29N, East.: 449911, North.: 1285773",69,"Sample Si241, meta-greywacke (WGS84, UTM 29N, East.: 449911, North.: 1285773, Elev.: 574 
m) 
This  sample  is  a  strongly  foliated,  very  coarse-grained,  dark  green  feldspathic 
greywacke at sub-greenschist facies displaying ~30% of matrix. It comes from the Marble Hill 
location, a hill made of marbles, conglomerate and greywacke sedimentary rocks. The modal 
composition of this sample is similar to the previous greywacke, with about 20 vol% quartz, 25 
vol%  albite  and 20 vol%  white  micas. The proportion of clasts  is however higher than in the 
other greywacke samples. Zircons are medium to dark brown, display an average crystal size of 
50x70  μm,  are  reasonably  fractured  and  mostly  subhedral  to  anhedral. The  vast  majority  of 
grains exhibit a strong oscillatory zoning (Figure 11B).",llm
2015_LeBrun_Siguiri.txt,"WGS84, UTM 29N, East.: 460252, North.: 1280352",70,"Sample ST1, conglomerate (WGS84, UTM 29N, East.: 460252, North.: 1280352, Elev.: 400 m) 
This  sample  is  a  clast-supported  polymict  conglomerate  coming  from  the  Sanu  Tinti 
deposit,  at  the  base  of  the  Kintinian  Formation. Clasts  are  angular  and  their  nature  is 
dominated  by  carbonates,  but  clasts  of  mafic  volcanic,  felsic  intrusive  and  even  banded  iron 
formation (BIF) could also be found. This conglomerate can be extremely porous as attested by 
large  amounts  of  disseminated  pyrite  and  the  strong  hydrothermal  alteration  in  some  other 
samples. Similar conglomerates were found across the Siguiri Basin. The cement is dominated 
by quartz, feldspaths and white micas as per the previous detrital samples. The zircons display 
an average crystal size of 40x60 μm, are mostly colourless or light-brown, heavily fractured but 
remains subhedral with a prismatic habit and a strong oscillatory zoning (Figure 11C).",llm
2015_LeBrun_Siguiri.txt,"WGS84, UTM 29N, East.: 460946, North.: 1280579",72,"Sample  BDRCDD009  402,  meta-greywacke  (WGS84,  UTM  29N,  East.:  460946,  North.: 
1280579, Elev.: 352 m) 
This sample comes from the base of the Kintinian Formation, below the Bidini deposit. It is a medium-grained, equigranular, massive, feldspathic greywacke (~50 vol% matrix) at sub-
greenschist facies. Petrographic observations indicate that its modal composition is around: 20 
vol% quartz, 25 vol% albite, 20 vol% white micas. Zircon yield was low and the average crystal 
size  is  60x80  μm. The  zircons  are  mostly  colourless  and  fractured  but  remain  subhedral  to 
euhedral with a prismatic habit. Cl imaging shows that grain exhibit oscillatory zoning (Figure 
11D).",llm
2015_LeBrun_Siguiri.txt,"WGS84, UTM 29N, East.: 461552, North.: 1277874",68,"Sample  KMRCDD113  224.5,  meta-greywacke  (WGS84,  UTM  29N,  East.:  461552,  North.: 
1277874, Elev.: 400 m) 
This  sample  is  a  massive,  coarse-grained  dark  grey  feldspathic  greywacke  (~50  vol% 
matrix)  at  sub-greenschist  facies  from  the  Fatoya  Formation  (Kami  deposit). Its  modal 
composition  is  similar  to  sample  SKRCDD040  236.5  (20  vol%  quartz,  25  vol%  albite,  20  vol% 
white  micas)  and  traces  of  pyrite  were  also  found. Zircon  yield  from  Geotrack  Pty  Ltd  was 
abundant and the average crystal size was 60x80 μm. The zircons are mostly colourless or pale 
brown, subhedral and heavily fractured. CL imaging shows that grains exhibit oscillatory zoning 
(Figure 11F). The sample was mounted and dated on two separate mounts and over two sessions.",llm
2015_LeBrun_Siguiri.txt,"WGS84, UTM 29N, East.: 462781, North.: 1271072",65,"compositional  variation  across  the  Basin,  consistent  with  the  local  geology. For  instance, 
limestone clasts were observed in the conglomerate from the Marble Hill location (Figure  5), 
north-west  of  the  Siguiri  district  is  dominated  by  shale  and  greywacke  from  the  Fatoya  and 
Balato Formations. U-Pb detrital zircon geochronology 
Few  geochronological  constraints  exist  over  the  study  area  and  the  broader  Siguiri 
Basin  area  (Egal  et  al.,  1999;  Egal  et  al.,  2002;  Feybesse  et  al.,  1999). Sample  details  and 
analytical data for each sample are below and in Table 1 (in Electronic Appendices). Sample  SKRCDD040  236.5,  meta-greywacke  (WGS84,  UTM  29N,  East.:  462781,  North.: 
1271072, Elev.: 364 m) 
This  sample  is  a  fine-grained,  massive,  equigranular,  dark  grey  greywacke  (~60  vol% 
matrix)  at  sub-greenschist  facies  from  the  Balato  Formation  (Sintroko  PB1  deposit). Modal 
composition  for  quartz,  albite  and  white  micas  of  around  20,  25  and  20  vol%  respectively.",llm
2015_LeBrun_Siguiri.txt,Waroonga,129,"Prior to the switch, fluids are stored under 
high  pressure  in  the  rock  mass  and  fluid  mobility  and  veining  are  minor. When  the  switch 
occurs, a stress threshold is overcome allowing the barrier to be breached and fluids to flow 
into an organized vein network. Geodynamic interpretation and drivers of stress-switches 
Drivers of the different stress-switches observed in the Siguiri district may have a local 
cause, including: 1) continuous local overburden build up; 2) fault irregularities; 3) earthquake 
focal  behaviour  dynamics,  or  4)  a  regional  scale mechanism,  such  as  plate  convergence  rate 
drop (Upton and Craw, 2013; Goldfarb et al., 2001; Beroza and Zoback, 1993). However, stress-
switches  have  been  documented  in  many  other  orogenic  gold  systems  around  the  world, 
including Archean examples (Bouiller and Robert, 1992;  Holyland and Ojala, 1997; Nguyen et 
al., 1998; Goldfarb et al., 2001; McCuaig and Hronsky, 2014; e.g. in the Yilgarn: the Waroonga 
and  New-Holland-Genesis  deposits,  Thébaud  et  al.,  2013). In  the  Birimian  of  West  Africa, 
stress-switches have been recognised as one of the crucial triggers for mineralization in several 
gold  deposits  (Ashanti  in  Ghana,  Sadiola,  Loulo  and  possibly  Morila  in  Mali,  Allibone  et  al., 
2002a;  Masurel  et  al.,  this  volume;  Lawrence  et  al.,  2013a;  McFarlane  et  al.,  2011).","llm,rules"
2015_LeBrun_Siguiri.txt,Wassa,193,"Parra-Avila,  L. A.,  2015,  4D  Evolution  of  the  Paleoproterozoic  Baoulé-Mossi  Domain  of  the 
West African Craton: PhD thesis, University of Western Australia 
Parra-Avila,  L. A.,  Bourassa,  L., Miller,  J., Perrouty,  S.,  Fiorentini, M. L. and  McCuaig,  T. C.,  in 
review 2015, Age constraints of the Wassa and Benso Mesothermal Gold Deposits, Ashanti 
Belt, Ghana, West Africa: Journal of African Earth Sciences 
Passchier, C.",llm
