filename,location,pages,mentions,source,location_type,geocode_lat,geocode_lon,geocode_str,geocode_type,accuracy
2011_Peters_East Markoye_2011.txt,north of the field,45,"more than a 1.9 Ga hiatus in the sedimentary sequence of the belt. This ferricrete is overlain 
by recent, unconsolidated aeolian sediments and alluvium which make up most of the recent 
stratigraphy of the OGGB. 39Ar-Ar40 age dating of laterite at Tambão, north of the field area, 
suggested  that  the  last  period  of  weathering  and  oxidation  was  between  18  Ma  and  3  Ma 
which was the time the iron-rich laterites formed (Beauvais et al., 2008). This weathering is a 
reworking  of  previously  formed  bauxite  deposits  from  a  tropical  palaeo-climate  that 
dominated  the  region  approximately  60  Ma. Mechanical  weathering  dominated  the  last  18 
Ma and ultimately produced the glacis that are seen today (Beauvais et al., 2008). The laterite 
and ferricrete form part of the stratigraphy in the field area.",llm,APPROXIMATE,40.7156923,-73.5753478,"The Meadows At Mitchell Field, East Meadow, Town of Hempstead, Nassau County, New York, United States",APPROXIMATE,
2011_Peters_East Markoye_2011.txt,north-east Burkina Faso,5,"(2004)  concluded  that  the 
Goren  Greenstone  Belt  of  north-east  Burkina  Faso  is  made  up  of  metamorphosed  volcanic 
and pyroclastic rock units that are intercalated with metasedimentary rocks, thus revising the 
type section stratigraphy of that belt. This research focuses on different geological aspects and provides a holistic study of the field 
area. Due  to  the  lack  of  field  work  in  the  region,  basic  stratigraphy  is  not  known  in  many 
parts  of  the  WAC. However,  Tshibubudze  and  Hein  (in  review)  have  established  a 
stratigraphy  for  the  OGGB  in  a  large  way. The  study  area  characterizes  the  greywacke 
sequence,  establishes  its  internal  stratigraphy  and  looks  at  its  relationships  with  intrusive 
rocks that crop out throughout the region. The rocks in the field area are well exposed which 
is not the case for other parts of the belt, making correlation difficult. || 2.0. Introduction 
2.1. Preamble 
The  study  area  is  situated  in  the  Oudalan-Gourouol  Greenstone  Belt  (OGGB)  in  north-east 
Burkina  Faso  (Fig. 1). Besides  the  research  completed  by  Tshibubudze  et  al. (2009)  which 
only encompassed a minor portion to the north of the study area, the study area has not been 
previously  mapped  or  described.",llm,APPROXIMATE,12.0753083,-1.6880314,Burkina Faso,APPROXIMATE,
2011_Peters_East Markoye_2011.txt,north-east of Burkina Faso,11,"The  tonalite  intruded  a  granite  adamellite 
west of the Markoye Shear Zone. To the east, it intrudes Palaeoproterozoic sedimentary and 
volcanic sequences (Tshibubudze and Hein, in review). A swarm of late dolerite dykes which 
trend WNW and NW cross-cut the supracrustal rocks of the Birimian Supergroup. They are 
dated at 250 Ma. Tshibubudze et al. (2009) classified dolerite dykes with the same trend in 
the north-east of Burkina Faso, at Essakane, which also cross-cut supracrustal rocks including 
greywacke and siltstone.",llm,APPROXIMATE,12.0753083,-1.6880314,Burkina Faso,APPROXIMATE,
2011_Peters_East Markoye_2011.txt,north-eastern Cote d'Ivoire,55,"W.,  Ludtke, G., Konan,  G., (1996). Two  generations  of Birimian 
(Paleoproterozoic)  volcanic  belts 
in  north-eastern  Cote  d’Ivoire  (West  Africa): 
consequences for the Birimian controversy’. Precambrian Research, 80, 173–191. Junner, N.R., (1935). Gold in the gold coast, Ghana Geological Survey Memoir, No. 4, 
67pp.",llm,APPROXIMATE,7.9897371,-5.5679458,Côte d'Ivoire,APPROXIMATE,
2011_Peters_East Markoye_2011.txt,northern Australia,10,"According to Proust et 
al. (2005) the basin has a depth of 5 km; the sedimentary fill overlies basement rock which 
consists of a thick unit of greywacke that is Mesozoic in age. Reviewing 
literature 
that  describes  greywacke 
formation 
from 
the  Archaean  or 
Palaeoproterozoic is significant. Similar processes of formation could have occurred owing to 
the  same  environment  at  that  point  in  earth’s  history. The  Pine  Creek  Inlier  of  northern 
Australia contains rocks  which are Palaeoproterozoic in age. It consists of metasedimentary 
rocks  and  volcanic  units  that  overlie  Archaean  granite  basement  (Needham  et  al.,  1988).",llm,PLACE,-19.8516101,133.2303375,"Northern Territory, Australia",APPROXIMATE,
2011_Peters_East Markoye_2011.txt,northern region of Burkina Faso,11,"Needham  et  al. (1988)  stated  that  these  interbedded  units  make  up  only  a 
portion of the Bouma Cycle from a turbiditic origin. 3.3. Intrusions 
Tshibubudze et al. (2009) studied and described the intrusive bodies in the northern region of 
Burkina  Faso. The  Tin  Taradat  granodiorite  tonalite  is  intruded  by  the  Yacouba  Mafic 
Complex  (layered  pyroxenite  and  gabbro  suite).",llm,GEOLOGICAL_UNIT,12.0753083,-1.6880314,Burkina Faso,APPROXIMATE,
2011_Peters_East Markoye_2011.txt,to the east of the town of Markoye,9,"These  authors  mentioned  that  the  Tarkwa 
Group formed as a result of erosion of Birimian rocks and overlies the Birimian Supergroup 
unconformably. Milesi  et  al. (1989,  1992)  stated  that  the  region  to  the  east  of  the  town  of 
Markoye  is  made  up  Tarkwa  Group  sediments. Tshibubudze  et  al. (2009)  disagreed  with 
these conclusions as the stratigraphy does not match the type section for the Tarkwa Group in 
Ghana (Milesi et al., 1989, 1991; Bossiere et al., 1996). Brown  et  al.",llm,APPROXIMATE,,,no-geocode-result,no-geocode-result,
2011_Peters_East Markoye_2011.txt,"southern part of the Kedougou-Kenieba Inlier, Senegal, West Africa",55,"Hirdes, W., Davis, D. W., (2002). U-Pd geochronology of Palaeoproterozoic rocks in the 
southern  part  of  the  Kedougou-Kenieba  Inlier,  Senegal,  West  Africa:  Evidence  for 
diachronous accretionary development of the Eburnean province. Precambrian Research, 
118, 83-99. Klein, E.L., Moura, C.A.V., (2009). São Luis craton and Gurupi belt (Brazil): possible 
links with the West African craton and surroundings Pan-African belts.",llm,APPROXIMATE,47.3138746,5.0488196,"West Africa, Rue d'Auxonne, Faubourg Saint-Pierre, Université, Dijon, Côte-d'Or, Bourgogne – Franche-Comté, Metropolitan France, 21000, France",APPROXIMATE,
2011_Peters_East Markoye_2011.txt,town of Markoye,"21,6","2.2. Location and Physiography 
The study area is situated approximately 2 km east of the town of Markoye and is located 12 
km west of the international border of Niger and 38 km south of the border of Mali (Fig. 2). The town of Markoye is located at the divide between the Sahel and the Sahara; everything 
north of the town is considered to be the Sahara Desert. Thus, the field area is an arid and hot 
environment with much of the surface covered with sand and loose gravels making outcrop 
difficult to find in the low-lying areas. The areas of high relief however, are desert mountains 
that contain a large amount of rock which, unfortunately, was dominated by  loose boulders 
and very little in situ-outcrop. || 5.0. Lithologies 
The geology of the study area consists of metamorphosed and folded sedimentary sequences 
as well as igneous intrusions. The geology is best expressed on ridges to the east and south-
east of the town of Markoye. In-situ outcrop is difficult to locate because approximately 95 % 
of the exposed rock mass is made up of dislodged boulders and blocks (Figs. 6 a & b). This 
made  retrieving  accurate  measurements  difficult.",llm,PLACE,14.7095001,0.0948661,"Markoye, Oudalan, Sahel, Burkina Faso",APPROXIMATE,
2011_Peters_East Markoye_2011.txt,west of the Markoye Shear,11,"The  tonalite  intruded  a  granite  adamellite 
west of the Markoye Shear Zone. To the east, it intrudes Palaeoproterozoic sedimentary and 
volcanic sequences (Tshibubudze and Hein, in review). A swarm of late dolerite dykes which 
trend WNW and NW cross-cut the supracrustal rocks of the Birimian Supergroup. They are 
dated at 250 Ma. Tshibubudze et al. (2009) classified dolerite dykes with the same trend in 
the north-east of Burkina Faso, at Essakane, which also cross-cut supracrustal rocks including 
greywacke and siltstone.",llm,APPROXIMATE,,,no-geocode-result,no-geocode-result,
2011_Peters_East Markoye_2011.txt,western Mali,54,"Journal  of  African  Earth 
Sciences, 56, 83-94. Hein, K.A.A., Matabane, M.R., in review . The gold-bearing intrusion-related deposits of 
the FE3 opencast gold mines, Sadiola goldfield, Kedougou-Kéniéba Inlier, western Mali. Ore Geology Reviews. 53",llm,PLACE,-17.630691,177.4555542,"Mali Lane, Lautoka, Ba, Western, Fiji",APPROXIMATE,
2011_Peters_East Markoye_2011.txt,western Norwegian Caledonides,"54,57","Blackwell 
Scientific Publishing, London, 351-388. Furnes,  H.,  Ravanas,  R.,  (1995). The  use  of  geochemical  data  in  determining  the 
provenance and tectonic setting of ancient sedimentary successions:the Kalvag Melange, 
western  Norwegion  Caledonides. In:  Plint  A. G. (Ed.),  Sedimentary  Facies  Analysis:  A 
tribute to the research and teaching of Harold G. || J., (2005). Sedimentary architecture 
of a Plio-Pleistocene proto-back-arc basin: Wanganui Basin, New Zealand. Sedimentary 
Geology, 181, 107-145. Ravanas,  R.,  (1991). A  sedimentological,  geochemical  and  provenance  study  of  the 
Kalvag  Melange,  western  Norwegian  Caledonides,  Thesis  (unpublished). University  of 
Bergen, 212 pp.",llm,PLACE,,,no-geocode-result,no-geocode-result,
