filename,location,pages,mentions,source,location_type,geocode_lat,geocode_lon,geocode_str,geocode_type
2011_Peters_East Markoye_2011.txt,New Zealand,"10,43","A similar, modern environment exists in the Wanganui Basin in New Zealand. The Wanganui 
Basin is a shallow marine environment from the Plio-Pleistocene and exhibits a full range of 
sedimentary facies. It is still being in-filled today with sediment from an active volcanic arc 
(Carter and Naish.,  1998). Thick sequences of  greywacke and thin conglomerate beds from 
the Mezozoic are deposited in the 5 km deep basin and overlie basement rocks (Proust et al., 
2005). The basin is interpreted to occupy a back-arc setting today at the convergent margin of 
the  Pacific  and  Australian  plates,  where  rapid  deposition  has  taken  place  due  to  eustatic 
changes  (Carter  and  Naish.,  1998). The  Wanganui  Basin  is  infilled  with  shales,  sandstones 
and  thick  greywacke  sequences  with  intercalated  conglomerate  beds. || This  is  a  good 
correlation  to  the  sediments  of  the  Birimian  Supergroup  and  particularly  the  4  km  thick 
sequence of greywacke in the study area. It is typical for thick sedimentary sequences to be 
deposited  during  the  spreading  of  a  back-arc  environment  like  in  back-arc  environments  in 
Norway  (between  Solund  and  Bremanger)  and  New  Zealand  (Ravanas,  1991;  Ravanas  and 
Furnes, 1995; Carter and Naish., 1998). Sediment sourced from the arc settings  was transported in river systems that travelled from 
the uplifted regions, towards the basin. The sediment was then deposited in a deltaic system. The  greywackes  were  deposited  in  this  deltaic  system  on  a  steep  submarine  slope  which 
allowed for rapid deposition, gravity sliding and slumping, synonymous with turbiditic flows. The erosion rate of the arc is interpreted as getting progressively slower throughout the filling 
of  the  basin. || according to Leube et al. (1990) and Milesi et al. (1991) is classified as being predominantly 
conglomerate units with smaller sandstone and phyllite units. The  formation  of  thick  greywacke  sequences  generally  relates  to  rapid  deposition  as  to 
disallow  sorting  of  material. In  review  of  large  greywacke  units  in  modern  day  or  recent 
geological  environments,  the  Wanganui  Basin  in  New  Zealand  is  described  by  Carter  and 
Naish  (1998)  and  Proust  et  al. (2005)  as  a  shallow  marine  environment  that  is  Plio-
Pleistocene  in  age.","llm,rules",PLACE,-41.5000831,172.8344077,New Zealand,APPROXIMATE
2011_Peters_East Markoye_2011.txt,Niger,6,"2.2. Location and Physiography 
The study area is situated approximately 2 km east of the town of Markoye and is located 12 
km west of the international border of Niger and 38 km south of the border of Mali (Fig. 2). The town of Markoye is located at the divide between the Sahel and the Sahara; everything 
north of the town is considered to be the Sahara Desert. Thus, the field area is an arid and hot 
environment with much of the surface covered with sand and loose gravels making outcrop 
difficult to find in the low-lying areas. The areas of high relief however, are desert mountains 
that contain a large amount of rock which, unfortunately, was dominated by  loose boulders 
and very little in situ-outcrop.",rules,PLACE,17.7356214,9.3238432,Niger,APPROXIMATE
2011_Peters_East Markoye_2011.txt,Normalising,32,"7.0. Geochemistry of Igneous Rocks 
Normalising  the  major  elements  to  the  CIPW  norm  and  calculating  the  percentages  of 
quartz, plagioclase and orthoclase for the samples, gave results of granodiorite to quartz 
monzodiorite  on  the  Streckeisen  diagram  (see  Fig. 10a). For  the  rocks  termed 
monzodiorite  to  quartz  monzodiorite,  geochemical  results  from  Tshibubudze  and  Hein 
(submitted)  were  used. All  these  results  place  these  rocks  within  a  calc-alkaline  field 
according  to  Streckeisen  (1976). Figure  10b  shows  the  major  elements  plotted  on  the 
same  graph,  but  instead  of  using  the  CIPW  norm,  modal  abundances  from  thin  section 
analysis were determined.",rules,PLACE,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2011_Peters_East Markoye_2011.txt,Northern Territory,"54,54,56","G., Page, R. W., (1988). Tectonic evolution of the Pine 
Creek Inlier, Nothern Territory. Precambrian Research, 40/41, 543-564. Nesse,  W. D.,  (2000). || Relative timing of deformational, metamorphic and 
mineralisation events at the Mt. Todd (Yimuyn Manjerr) Mine, Pine Creek Inlier, 
Northern Territory, Australia. Ore Geology Reviews, 22, 143-175. Hein,  K. A. A.,  Morel,  V.,  Kagone,  O.,  Kiemde,  F.,  Mayes,  K.,  (2004). || Relative timing of deformational, metamorphic and 
mineralisation events at the Mt. Todd (Yimuyn Manjerr) Mine, Pine Creek Inlier, 
Northern Territory, Australia. Ore Geology Reviews, 22, 143-175. Hein,  K. A. A.,  Morel,  V.,  Kagone,  O.,  Kiemde,  F.,  Mayes,  K.,  (2004).","llm,rules",PLACE,-19.8516101,133.2303375,"Northern Territory, Australia",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Norway,43,"This  is  a  good 
correlation  to  the  sediments  of  the  Birimian  Supergroup  and  particularly  the  4  km  thick 
sequence of greywacke in the study area. It is typical for thick sedimentary sequences to be 
deposited  during  the  spreading  of  a  back-arc  environment  like  in  back-arc  environments  in 
Norway  (between  Solund  and  Bremanger)  and  New  Zealand  (Ravanas,  1991;  Ravanas  and 
Furnes, 1995; Carter and Naish., 1998). Sediment sourced from the arc settings  was transported in river systems that travelled from 
the uplifted regions, towards the basin. The sediment was then deposited in a deltaic system. The  greywackes  were  deposited  in  this  deltaic  system  on  a  steep  submarine  slope  which 
allowed for rapid deposition, gravity sliding and slumping, synonymous with turbiditic flows. The erosion rate of the arc is interpreted as getting progressively slower throughout the filling 
of  the  basin.",rules,PLACE,61.1529386,8.7876653,Norway,APPROXIMATE
2011_Peters_East Markoye_2011.txt,Norway (between Solund and Bremanger),43,"This  is  a  good 
correlation  to  the  sediments  of  the  Birimian  Supergroup  and  particularly  the  4  km  thick 
sequence of greywacke in the study area. It is typical for thick sedimentary sequences to be 
deposited  during  the  spreading  of  a  back-arc  environment  like  in  back-arc  environments  in 
Norway  (between  Solund  and  Bremanger)  and  New  Zealand  (Ravanas,  1991;  Ravanas  and 
Furnes, 1995; Carter and Naish., 1998). Sediment sourced from the arc settings  was transported in river systems that travelled from 
the uplifted regions, towards the basin. The sediment was then deposited in a deltaic system. The  greywackes  were  deposited  in  this  deltaic  system  on  a  steep  submarine  slope  which 
allowed for rapid deposition, gravity sliding and slumping, synonymous with turbiditic flows. The erosion rate of the arc is interpreted as getting progressively slower throughout the filling 
of  the  basin.",llm,PLACE,61.8481029,5.0571352,"Bremanger, Vestland, Norway",APPROXIMATE
2011_Peters_East Markoye_2011.txt,OGGB,"28,5","(2004)  concluded  that  the 
Goren  Greenstone  Belt  of  north-east  Burkina  Faso  is  made  up  of  metamorphosed  volcanic 
and pyroclastic rock units that are intercalated with metasedimentary rocks, thus revising the 
type section stratigraphy of that belt. This research focuses on different geological aspects and provides a holistic study of the field 
area. Due  to  the  lack  of  field  work  in  the  region,  basic  stratigraphy  is  not  known  in  many 
parts  of  the  WAC. However,  Tshibubudze  and  Hein  (in  review)  have  established  a 
stratigraphy  for  the  OGGB  in  a  large  way. The  study  area  characterizes  the  greywacke 
sequence,  establishes  its  internal  stratigraphy  and  looks  at  its  relationships  with  intrusive 
rocks that crop out throughout the region. The rocks in the field area are well exposed which 
is not the case for other parts of the belt, making correlation difficult. || the rock and is rimmed by hornblende. Chlorite replaces hornblende. There is a high quartz 
concentration (~85-90 %) in a number of the granodiorite samples, which can interpreted as 
crustal contamination or wall-rock interaction during emplacement. The  dykes  crop  out  throughout  the  OGGB  and  host  gold  mineralisation  just  north  of  the 
Essakane  goldfield  (Tshibubudze  and  Hein,  in  review). They  are  deuterically  altered 
indicating low temperature metasomatism related to primary mineral changes in the magma 
before  solidification. The  crystals  remain  the  same  in  composition  but  are  essentially 
destroyed as the mineral begins to break down compositionally (Neuerburg, 1958).",llm,PLACE,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2011_Peters_East Markoye_2011.txt,Oudalan-Gourouol Greenstone Belt,"2,2,5","2.0. Introduction 
2.1. Preamble 
The  study  area  is  situated  in  the  Oudalan-Gourouol  Greenstone  Belt  (OGGB)  in  north-east 
Burkina  Faso  (Fig. 1). Besides  the  research  completed  by  Tshibubudze  et  al. (2009)  which 
only encompassed a minor portion to the north of the study area, the study area has not been 
previously  mapped  or  described. || Abstract 
The  rocks  of  the  Oudalan-Gourouol  Greenstone  Belt  (OGGB)  are  largely  made  up  of 
supracrustal,  island-arc  derived  sediments  including,  but  not  limited  to,  thick  greywacke 
sequences. These were deposited in a deltaic-shelf environment on the margin of a back-arc 
basin. The  local  stratigraphy  has  been  constrained  by  facies  variation  determined  by 
sedimentary  features  and  differences  in  the  depositional  environment. Regional  low-middle 
greenschist  metamorphism  is  shown  by  the  ubiquitous  presence  of  chlorite,  epidote  and 
minor  muscovite  and  is  suggested  to  be  a  result  of  large  TTG  pluton  emplacement  that 
occurred  syn-tectonically  with  the  Eburnean  Orogeny. This  thesis  proposes  it  is  due  to 
diastathermal  metamorphism  caused  by  back-arc  extension  and  mantle  upwelling. Contact 
metamorphism of the greywacke to hornblende-hornfels facies occurs within close proximity 
of  the  calc-alkaline  dykes. || Abstract 
The  rocks  of  the  Oudalan-Gourouol  Greenstone  Belt  (OGGB)  are  largely  made  up  of 
supracrustal,  island-arc  derived  sediments  including,  but  not  limited  to,  thick  greywacke 
sequences. These were deposited in a deltaic-shelf environment on the margin of a back-arc 
basin. The  local  stratigraphy  has  been  constrained  by  facies  variation  determined  by 
sedimentary  features  and  differences  in  the  depositional  environment. Regional  low-middle 
greenschist  metamorphism  is  shown  by  the  ubiquitous  presence  of  chlorite,  epidote  and 
minor  muscovite  and  is  suggested  to  be  a  result  of  large  TTG  pluton  emplacement  that 
occurred  syn-tectonically  with  the  Eburnean  Orogeny. This  thesis  proposes  it  is  due  to 
diastathermal  metamorphism  caused  by  back-arc  extension  and  mantle  upwelling. Contact 
metamorphism of the greywacke to hornblende-hornfels facies occurs within close proximity 
of  the  calc-alkaline  dykes.","llm,rules",GEOLOGICAL_UNIT,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2011_Peters_East Markoye_2011.txt,Oudalan-Gourouol greenstone belt,57,"Tshibubudze,  A.,  Hein,  K.A.A.,  in  review. Structural  setting  of  gold  deposits  in  the 
Oudalan-Gourouol greenstone belt east of the Markoye Shear Zone, West African craton. Precambrian Research. Vidal, M., Gumaix, C., Cagnard, F., Pouclet, A., Ouattara, G., Pichon, M., (2009). 56",llm,GEOLOGICAL_UNIT,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2011_Peters_East Markoye_2011.txt,Oxford,54,"Reading. Blackwell Publishing, Oxford, 
237-264. Goudie, A., (2001). The nature of the environment: 4th Edition. Blackwell Publishers Ltd, 
Oxford, 544 pp. Harcöuet,  V.,  Guillou-Frottier,  L.,  Bonneville,  A.,  Bouchot,  V.,  Milesi,  J.",rules,PLACE,51.7520131,-1.2578499,"Oxford, Oxfordshire, England, United Kingdom",APPROXIMATE
2011_Peters_East Markoye_2011.txt,"Oxford, U.K",55,"A 
Classification of Igneous Rocks and Glossary of terms: Recommendations of the 
International Union of Geological Sciences Subcommission on the Systematics of 
Igneous Rocks. Blackwell Scientific Publications, Oxford, U.K. 236 pp. Leube, A., Hirdes, W., Mauer, R., Kesse, G. O., (1990). The early Proterozoic Birimian 
Supergroup of Ghana and some aspects of its associated gold mineralization.",llm,PLACE,51.7520131,-1.2578499,"Oxford, Oxfordshire, England, United Kingdom",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Pacific,10,"The  basin  demonstrates  a  full  range  of  sedimentary  facies. Carter  and 
Naish  (1998)  identified  that  equal  amounts  of  sedimentation  and  subsidence  are  necessary. Uplift  and  subsidence  were,  in  the  case  of  the  Wanganui  Basin,  controlled  by  eustatic 
changes which created an environment prone to rapid deposition. The Wanganui Basin sits in 
a  back-arc  setting  at  the  convergence  of  the  Pacific  Plate  with  the  Australian  Plate. It  is 
possible  that  its  formation  occurred  in  the  same  environment. Lithospheric  loading  and 
downwarping created by adjacent subduction is credited with basin formation.",rules,PLACE,46.5334929,-123.768029,"Pacific County, Washington, United States",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Pacific Plate,10,"The  basin  demonstrates  a  full  range  of  sedimentary  facies. Carter  and 
Naish  (1998)  identified  that  equal  amounts  of  sedimentation  and  subsidence  are  necessary. Uplift  and  subsidence  were,  in  the  case  of  the  Wanganui  Basin,  controlled  by  eustatic 
changes which created an environment prone to rapid deposition. The Wanganui Basin sits in 
a  back-arc  setting  at  the  convergence  of  the  Pacific  Plate  with  the  Australian  Plate. It  is 
possible  that  its  formation  occurred  in  the  same  environment. Lithospheric  loading  and 
downwarping created by adjacent subduction is credited with basin formation.",llm,PLACE,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2011_Peters_East Markoye_2011.txt,Page,56,"G., Page, R. W., (1988). Tectonic evolution of the Pine 
Creek Inlier, Nothern Territory. Precambrian Research, 40/41, 543-564. Nesse,  W. D.,  (2000).",rules,PLACE,40.736337,-95.1602396,"Page County, Iowa, United States",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Pan-African belts,55,"Hirdes, W., Davis, D. W., (2002). U-Pd geochronology of Palaeoproterozoic rocks in the 
southern  part  of  the  Kedougou-Kenieba  Inlier,  Senegal,  West  Africa:  Evidence  for 
diachronous accretionary development of the Eburnean province. Precambrian Research, 
118, 83-99. Klein, E.L., Moura, C.A.V., (2009). São Luis craton and Gurupi belt (Brazil): possible 
links with the West African craton and surroundings Pan-African belts.",llm,GEOLOGICAL_UNIT,50.1094472,8.6644449,"African, Moselstraße, Bahnhofsviertel, Innenstadt 1, Frankfurt, Hesse, 60329, Germany",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Pine Creek Inlier,"10,29,54,56,29","According to Proust et 
al. (2005) the basin has a depth of 5 km; the sedimentary fill overlies basement rock which 
consists of a thick unit of greywacke that is Mesozoic in age. Reviewing 
literature 
that  describes  greywacke 
formation 
from 
the  Archaean  or 
Palaeoproterozoic is significant. Similar processes of formation could have occurred owing to 
the  same  environment  at  that  point  in  earth’s  history. The  Pine  Creek  Inlier  of  northern 
Australia contains rocks  which are Palaeoproterozoic in age. It consists of metasedimentary 
rocks  and  volcanic  units  that  overlie  Archaean  granite  basement  (Needham  et  al.,  1988). || G., Page, R. W., (1988). Tectonic evolution of the Pine 
Creek Inlier, Nothern Territory. Precambrian Research, 40/41, 543-564. Nesse,  W. D.,  (2000). || Relative timing of deformational, metamorphic and 
mineralisation events at the Mt. Todd (Yimuyn Manjerr) Mine, Pine Creek Inlier, 
Northern Territory, Australia. Ore Geology Reviews, 22, 143-175. Hein,  K. A. A.,  Morel,  V.,  Kagone,  O.,  Kiemde,  F.,  Mayes,  K.,  (2004). || The  field  area  and  the  OGGB  do  not  exhibit  the  correct  criteria  for  large-scale  contact 
metamorphism. One  would  expect  to  see  a  prominent  zonation  to  an  igneous  mass. In  the 
case  of  the  Pine  Creek  Inlier,  a  zonation  from  hornfels  to  greenschist  is  mappable,  with  a 
definable  biotite  isograd  (Hein,  2003). Burial  metamorphism  is  an  active  process  which 
would  have  involved  basin  subsidence  and  a  resulting  increase  in  the  geothermal  gradient. There  would  be  an  increase  in  pressure  and  temperature  as  well  as  the  development  of 
bedding parallel cleavage at depth (Vernon and Clarke, 2008). Cleavage is not present in the 
rocks,  even  at  a  petrographic  scale  and  there  is  no  mineral  fabric  suggesting  burial 
metamorphism. || The  field  area  and  the  OGGB  do  not  exhibit  the  correct  criteria  for  large-scale  contact 
metamorphism. One  would  expect  to  see  a  prominent  zonation  to  an  igneous  mass. In  the 
case  of  the  Pine  Creek  Inlier,  a  zonation  from  hornfels  to  greenschist  is  mappable,  with  a 
definable  biotite  isograd  (Hein,  2003). Burial  metamorphism  is  an  active  process  which 
would  have  involved  basin  subsidence  and  a  resulting  increase  in  the  geothermal  gradient. There  would  be  an  increase  in  pressure  and  temperature  as  well  as  the  development  of 
bedding parallel cleavage at depth (Vernon and Clarke, 2008). Cleavage is not present in the 
rocks,  even  at  a  petrographic  scale  and  there  is  no  mineral  fabric  suggesting  burial 
metamorphism.","llm,rules",GEOLOGICAL_UNIT,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2011_Peters_East Markoye_2011.txt,Plate,10,"The  basin  demonstrates  a  full  range  of  sedimentary  facies. Carter  and 
Naish  (1998)  identified  that  equal  amounts  of  sedimentation  and  subsidence  are  necessary. Uplift  and  subsidence  were,  in  the  case  of  the  Wanganui  Basin,  controlled  by  eustatic 
changes which created an environment prone to rapid deposition. The Wanganui Basin sits in 
a  back-arc  setting  at  the  convergence  of  the  Pacific  Plate  with  the  Australian  Plate. It  is 
possible  that  its  formation  occurred  in  the  same  environment. Lithospheric  loading  and 
downwarping created by adjacent subduction is credited with basin formation.",rules,PLACE,53.5499214,11.4999932,"Plate, Crivitz, Ludwigslust-Parchim, Mecklenburg-Vorpommern, 19086, Germany",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Pouclet,57,"Tshibubudze,  A.,  Hein,  K.A.A.,  in  review. Structural  setting  of  gold  deposits  in  the 
Oudalan-Gourouol greenstone belt east of the Markoye Shear Zone, West African craton. Precambrian Research. Vidal, M., Gumaix, C., Cagnard, F., Pouclet, A., Ouattara, G., Pichon, M., (2009). 56",rules,PLACE,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2011_Peters_East Markoye_2011.txt,Prost,56,"Key structures for vertical to transcurrent tectonics. Journal of African Earth 
Sciences, 58, 19–36. Milesi, J. P., Feybesse, J. L., Ledru, P., Dommanget, A., Ouedraogo, M. F., Marcoux, E., 
Prost, A., Vinchon, Ch., Sylvain, J.",rules,PLACE,45.3267931,4.7424889,"Prost, Félines, Tournon-sur-Rhône, Ardèche, Auvergne-Rhône-Alpes, Metropolitan France, 07340, France",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Reading,54,"Reading. Blackwell Publishing, Oxford, 
237-264. Goudie, A., (2001). The nature of the environment: 4th Edition. Blackwell Publishers Ltd, 
Oxford, 544 pp. Harcöuet,  V.,  Guillou-Frottier,  L.,  Bonneville,  A.,  Bouchot,  V.,  Milesi,  J.",rules,PLACE,51.4514953,-0.9836342,"Reading, England, United Kingdom",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Sadiola,54,"Journal  of  African  Earth 
Sciences, 56, 83-94. Hein, K.A.A., Matabane, M.R., in review . The gold-bearing intrusion-related deposits of 
the FE3 opencast gold mines, Sadiola goldfield, Kedougou-Kéniéba Inlier, western Mali. Ore Geology Reviews. 53",rules,PLACE,13.891613,-11.7054385,"Sadiola, Kayes Cercle, Kayes, Mali",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Sadiola goldfield,54,"Journal  of  African  Earth 
Sciences, 56, 83-94. Hein, K.A.A., Matabane, M.R., in review . The gold-bearing intrusion-related deposits of 
the FE3 opencast gold mines, Sadiola goldfield, Kedougou-Kéniéba Inlier, western Mali. Ore Geology Reviews. 53",llm,PLACE,13.891613,-11.7054385,"Sadiola, Kayes Cercle, Kayes, Mali",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Safno,53,"Brown, E. T., Bourles, D. L., Colin, F., Safno, Z., Raisbeck, G. M., Yiou, F., (1994). The 
development of iron crust lateritic systems in Burkina Faso, West Africa examined with 
in-situ-produced cosmogenic nuclides. Earth and Planetary Science Letters, 124, 19–33.",rules,PLACE,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2011_Peters_East Markoye_2011.txt,Sahara,6,"2.2. Location and Physiography 
The study area is situated approximately 2 km east of the town of Markoye and is located 12 
km west of the international border of Niger and 38 km south of the border of Mali (Fig. 2). The town of Markoye is located at the divide between the Sahel and the Sahara; everything 
north of the town is considered to be the Sahara Desert. Thus, the field area is an arid and hot 
environment with much of the surface covered with sand and loose gravels making outcrop 
difficult to find in the low-lying areas. The areas of high relief however, are desert mountains 
that contain a large amount of rock which, unfortunately, was dominated by  loose boulders 
and very little in situ-outcrop.","llm,rules",PLACE,22.25,9.8,"Sahara, Tazrouk, Tazrouk District, Tamanrasset, Algeria",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Sahara Desert,6,"2.2. Location and Physiography 
The study area is situated approximately 2 km east of the town of Markoye and is located 12 
km west of the international border of Niger and 38 km south of the border of Mali (Fig. 2). The town of Markoye is located at the divide between the Sahel and the Sahara; everything 
north of the town is considered to be the Sahara Desert. Thus, the field area is an arid and hot 
environment with much of the surface covered with sand and loose gravels making outcrop 
difficult to find in the low-lying areas. The areas of high relief however, are desert mountains 
that contain a large amount of rock which, unfortunately, was dominated by  loose boulders 
and very little in situ-outcrop.","llm,rules",PLACE,22.25,9.8,"Sahara, Tazrouk, Tazrouk District, Tamanrasset, Algeria",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Sahel,6,"2.2. Location and Physiography 
The study area is situated approximately 2 km east of the town of Markoye and is located 12 
km west of the international border of Niger and 38 km south of the border of Mali (Fig. 2). The town of Markoye is located at the divide between the Sahel and the Sahara; everything 
north of the town is considered to be the Sahara Desert. Thus, the field area is an arid and hot 
environment with much of the surface covered with sand and loose gravels making outcrop 
difficult to find in the low-lying areas. The areas of high relief however, are desert mountains 
that contain a large amount of rock which, unfortunately, was dominated by  loose boulders 
and very little in situ-outcrop.",llm,PLACE,14.0279165,-0.7717776,"Sahel, Burkina Faso",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Sao Luis craton,55,"Hirdes, W., Davis, D. W., (2002). U-Pd geochronology of Palaeoproterozoic rocks in the 
southern  part  of  the  Kedougou-Kenieba  Inlier,  Senegal,  West  Africa:  Evidence  for 
diachronous accretionary development of the Eburnean province. Precambrian Research, 
118, 83-99. Klein, E.L., Moura, C.A.V., (2009). São Luis craton and Gurupi belt (Brazil): possible 
links with the West African craton and surroundings Pan-African belts.",llm,GEOLOGICAL_UNIT,-2.5295265,-44.2963942,"São Luís, Região Geográfica Imediata de São Luís, Região Geográfica Intermediária de São Luís, Maranhão, Northeast Region, Brazil",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Schmid,55,"In: Pankhurst, 
R.J., Trouw, R.A.J., Britto Neves, B.B., de Wit, M.J. (Eds.), West Gondwana: Pre-
Cenozoic correlations across the South-Atlantic region, Geological Society, London, 
137–151 (Special Publications). Le Maitre, R.W., Bateman, P., Dudek, A., Keller, J., Lameyre, J., Le Bas, M. J., Sabine, 
P. A., Schmid, R., Sorensen, H., Streckeisen, A., Woolley, A. R.,  Zanettin, B., (1989).",rules,PLACE,50.5481431,9.6876616,"Schmid, 85, Heinrichstraße, Innenstadt, Fulda, Landkreis Fulda, Hesse, 36043, Germany",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Senegal,55,"Hirdes, W., Davis, D. W., (2002). U-Pd geochronology of Palaeoproterozoic rocks in the 
southern  part  of  the  Kedougou-Kenieba  Inlier,  Senegal,  West  Africa:  Evidence  for 
diachronous accretionary development of the Eburnean province. Precambrian Research, 
118, 83-99. Klein, E.L., Moura, C.A.V., (2009). São Luis craton and Gurupi belt (Brazil): possible 
links with the West African craton and surroundings Pan-African belts.",rules,PLACE,14.4750607,-14.4529612,Senegal,APPROXIMATE
2011_Peters_East Markoye_2011.txt,South-Atlantic,55,"In: Pankhurst, 
R.J., Trouw, R.A.J., Britto Neves, B.B., de Wit, M.J. (Eds.), West Gondwana: Pre-
Cenozoic correlations across the South-Atlantic region, Geological Society, London, 
137–151 (Special Publications). Le Maitre, R.W., Bateman, P., Dudek, A., Keller, J., Lameyre, J., Le Bas, M. J., Sabine, 
P. A., Schmid, R., Sorensen, H., Streckeisen, A., Woolley, A. R.,  Zanettin, B., (1989).",rules,PLACE,12.1793275,-83.7774051,"South Caribbean Coast, Nicaragua",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Sylvain,56,"Key structures for vertical to transcurrent tectonics. Journal of African Earth 
Sciences, 58, 19–36. Milesi, J. P., Feybesse, J. L., Ledru, P., Dommanget, A., Ouedraogo, M. F., Marcoux, E., 
Prost, A., Vinchon, Ch., Sylvain, J.",rules,PLACE,19.2885678,-72.0018655,"Sylvain, 1re Rang, Commune Cerca Carvajal, Arrondissement de Hinche, Centre Department, Haiti",APPROXIMATE
2011_Peters_East Markoye_2011.txt,São Luis craton,55,"Hirdes, W., Davis, D. W., (2002). U-Pd geochronology of Palaeoproterozoic rocks in the 
southern  part  of  the  Kedougou-Kenieba  Inlier,  Senegal,  West  Africa:  Evidence  for 
diachronous accretionary development of the Eburnean province. Precambrian Research, 
118, 83-99. Klein, E.L., Moura, C.A.V., (2009). São Luis craton and Gurupi belt (Brazil): possible 
links with the West African craton and surroundings Pan-African belts.",rules,GEOLOGICAL_UNIT,52.3796463,9.7235067,"Leibniz Universität IT Services, 5, Schloßwender Straße, Centre, Hanover, Region Hannover, Lower Saxony, 30159, Germany",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Takabangou,11,"Tshibubudze et al. (2009) described the Markoye Shear Zone and 
the  Takabangou  Shear  Zone,  which  trend  NNE  and  are  steeply-east  dipping. Hein  (2010) 
10",rules,PLACE,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2011_Peters_East Markoye_2011.txt,Takabangou Shear,11,"Tshibubudze et al. (2009) described the Markoye Shear Zone and 
the  Takabangou  Shear  Zone,  which  trend  NNE  and  are  steeply-east  dipping. Hein  (2010) 
10",llm,PLACE,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2011_Peters_East Markoye_2011.txt,Tambao,45,"more than a 1.9 Ga hiatus in the sedimentary sequence of the belt. This ferricrete is overlain 
by recent, unconsolidated aeolian sediments and alluvium which make up most of the recent 
stratigraphy of the OGGB. 39Ar-Ar40 age dating of laterite at Tambão, north of the field area, 
suggested  that  the  last  period  of  weathering  and  oxidation  was  between  18  Ma  and  3  Ma 
which was the time the iron-rich laterites formed (Beauvais et al., 2008). This weathering is a 
reworking  of  previously  formed  bauxite  deposits  from  a  tropical  palaeo-climate  that 
dominated  the  region  approximately  60  Ma. Mechanical  weathering  dominated  the  last  18 
Ma and ultimately produced the glacis that are seen today (Beauvais et al., 2008). The laterite 
and ferricrete form part of the stratigraphy in the field area.",llm,PLACE,14.7788614,0.0384507,"Tambao, Markoye, Oudalan, Sahel, Burkina Faso",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Tambão,45,"more than a 1.9 Ga hiatus in the sedimentary sequence of the belt. This ferricrete is overlain 
by recent, unconsolidated aeolian sediments and alluvium which make up most of the recent 
stratigraphy of the OGGB. 39Ar-Ar40 age dating of laterite at Tambão, north of the field area, 
suggested  that  the  last  period  of  weathering  and  oxidation  was  between  18  Ma  and  3  Ma 
which was the time the iron-rich laterites formed (Beauvais et al., 2008). This weathering is a 
reworking  of  previously  formed  bauxite  deposits  from  a  tropical  palaeo-climate  that 
dominated  the  region  approximately  60  Ma. Mechanical  weathering  dominated  the  last  18 
Ma and ultimately produced the glacis that are seen today (Beauvais et al., 2008). The laterite 
and ferricrete form part of the stratigraphy in the field area.",rules,PLACE,14.7788614,0.0384507,"Tambao, Markoye, Oudalan, Sahel, Burkina Faso",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Tarkwa,38,"However,  the 
conglomerate found in the study area have similarities to those described by Tshibubudze et 
al. (2009)  and  Tshibubudze  and  Hein  (2011)  and  host  clasts  of  fuchsitic  chert,  black  chert, 
quartz,  dacite,  granodiorite  and  meta-sediment. These  clasts  are  set  in  an  immature 
greywacke matrix with lithic fragments, gradational bedding and cross-bedding. Further argument for the rocks in the field area not to be considered Tarkwa Group sediments 
is that there is no visible regional unconformity that marks the base of the overlying Tarkwa 
sediments. A  continuous  stratigraphy  is  seen  throughout  the  entire  OGGB  with  no 
unconformity (Tshibubudze et al., 2009). Also, greywacke was sampled from either side of 
37",rules,PLACE,5.310935,-1.992426,"Tarkwa, Tarkwa-Nsuaem Municipal District, Western Region, Ghana",APPROXIMATE
