filename,location,pages,mentions,source
2011_Peters_East Markoye_2011.txt,"Oxford, U.K.",55,"A 
Classification of Igneous Rocks and Glossary of terms: Recommendations of the 
International Union of Geological Sciences Subcommission on the Systematics of 
Igneous Rocks. Blackwell Scientific Publications, Oxford, U.K. 236 pp. Leube, A., Hirdes, W., Mauer, R., Kesse, G. O., (1990). The early Proterozoic Birimian 
Supergroup of Ghana and some aspects of its associated gold mineralization.",llm
2011_Peters_East Markoye_2011.txt,Pacific Plate,10,"The  basin  demonstrates  a  full  range  of  sedimentary  facies. Carter  and 
Naish  (1998)  identified  that  equal  amounts  of  sedimentation  and  subsidence  are  necessary. Uplift  and  subsidence  were,  in  the  case  of  the  Wanganui  Basin,  controlled  by  eustatic 
changes which created an environment prone to rapid deposition. The Wanganui Basin sits in 
a  back-arc  setting  at  the  convergence  of  the  Pacific  Plate  with  the  Australian  Plate. It  is 
possible  that  its  formation  occurred  in  the  same  environment. Lithospheric  loading  and 
downwarping created by adjacent subduction is credited with basin formation.",llm
2011_Peters_East Markoye_2011.txt,Pan-African belts,55,"Hirdes, W., Davis, D. W., (2002). U-Pd geochronology of Palaeoproterozoic rocks in the 
southern  part  of  the  Kedougou-Kenieba  Inlier,  Senegal,  West  Africa:  Evidence  for 
diachronous accretionary development of the Eburnean province. Precambrian Research, 
118, 83-99. Klein, E.L., Moura, C.A.V., (2009). São Luis craton and Gurupi belt (Brazil): possible 
links with the West African craton and surroundings Pan-African belts.",llm
2011_Peters_East Markoye_2011.txt,Pawlig,44,"The supracrustal rocks of the Birimian Supergroup in OGGB were subsequently intruded by 
quartz-monzonitic,  monzodioritic  and  granodioritic  dykes  and  sills. They  were  cross-cut  by 
northeast-trending cleavage and folds. Contact metamorphism to hornblende-hornfels facies 
of  the  country  rock  is  also  associated  with  these  intrusions  and  is  thus  an  early  stage 
metamorphism  because  they  are  folded. Tshibubudze  and  Hein  (in  review)  indicated  that 
calc-alkaline dykes and sills are pre-D1 in age. Both the greywacke and intrusives in the field 
area were  affected by the discreet  folding of F1  and then refolded much  more intensely by 
F2. Associated  with  the  Eburnean  Orogeny  (D2)  was  the  emplacement  of  large  granitoidal 
plutons throughout the WAC (cf., Hirdes and Davis, 2002; Pawlig et al., 2006; Vidal et al., 
2009;  Lompo,  2009,  2010).",rules
2011_Peters_East Markoye_2011.txt,Physiography,6,"2.2. Location and Physiography 
The study area is situated approximately 2 km east of the town of Markoye and is located 12 
km west of the international border of Niger and 38 km south of the border of Mali (Fig. 2). The town of Markoye is located at the divide between the Sahel and the Sahara; everything 
north of the town is considered to be the Sahara Desert. Thus, the field area is an arid and hot 
environment with much of the surface covered with sand and loose gravels making outcrop 
difficult to find in the low-lying areas. The areas of high relief however, are desert mountains 
that contain a large amount of rock which, unfortunately, was dominated by  loose boulders 
and very little in situ-outcrop.",rules
2011_Peters_East Markoye_2011.txt,Pine Creek Inlier,"10,29,54,56","According to Proust et 
al. (2005) the basin has a depth of 5 km; the sedimentary fill overlies basement rock which 
consists of a thick unit of greywacke that is Mesozoic in age. Reviewing 
literature 
that  describes  greywacke 
formation 
from 
the  Archaean  or 
Palaeoproterozoic is significant. Similar processes of formation could have occurred owing to 
the  same  environment  at  that  point  in  earth’s  history. The  Pine  Creek  Inlier  of  northern 
Australia contains rocks  which are Palaeoproterozoic in age. It consists of metasedimentary 
rocks  and  volcanic  units  that  overlie  Archaean  granite  basement  (Needham  et  al.,  1988). || G., Page, R. W., (1988). Tectonic evolution of the Pine 
Creek Inlier, Nothern Territory. Precambrian Research, 40/41, 543-564. Nesse,  W. D.,  (2000). || Relative timing of deformational, metamorphic and 
mineralisation events at the Mt. Todd (Yimuyn Manjerr) Mine, Pine Creek Inlier, 
Northern Territory, Australia. Ore Geology Reviews, 22, 143-175. Hein,  K. A. A.,  Morel,  V.,  Kagone,  O.,  Kiemde,  F.,  Mayes,  K.,  (2004). || The  field  area  and  the  OGGB  do  not  exhibit  the  correct  criteria  for  large-scale  contact 
metamorphism. One  would  expect  to  see  a  prominent  zonation  to  an  igneous  mass. In  the 
case  of  the  Pine  Creek  Inlier,  a  zonation  from  hornfels  to  greenschist  is  mappable,  with  a 
definable  biotite  isograd  (Hein,  2003). Burial  metamorphism  is  an  active  process  which 
would  have  involved  basin  subsidence  and  a  resulting  increase  in  the  geothermal  gradient. There  would  be  an  increase  in  pressure  and  temperature  as  well  as  the  development  of 
bedding parallel cleavage at depth (Vernon and Clarke, 2008). Cleavage is not present in the 
rocks,  even  at  a  petrographic  scale  and  there  is  no  mineral  fabric  suggesting  burial 
metamorphism.",llm
2011_Peters_East Markoye_2011.txt,Pouclet,57,"Tshibubudze,  A.,  Hein,  K.A.A.,  in  review. Structural  setting  of  gold  deposits  in  the 
Oudalan-Gourouol greenstone belt east of the Markoye Shear Zone, West African craton. Precambrian Research. Vidal, M., Gumaix, C., Cagnard, F., Pouclet, A., Ouattara, G., Pichon, M., (2009). 56",rules
2011_Peters_East Markoye_2011.txt,Reading,54,"Reading. Blackwell Publishing, Oxford, 
237-264. Goudie, A., (2001). The nature of the environment: 4th Edition. Blackwell Publishers Ltd, 
Oxford, 544 pp. Harcöuet,  V.,  Guillou-Frottier,  L.,  Bonneville,  A.,  Bouchot,  V.,  Milesi,  J.",rules
2011_Peters_East Markoye_2011.txt,Ruffet,52,"Geochemica et Cosmochimica Acta, 53, 197-214. Barker,  D. S.,  (1970). Compositions  of  Granophyre,  Myrmekite,  and  Graphic  Granite. The Geological Society of America, 81, 3339-3350. Beauvais, A., Ruffet, G., Henocque, O., Colin F., (2008).",rules
2011_Peters_East Markoye_2011.txt,Sabine,55,"In: Pankhurst, 
R.J., Trouw, R.A.J., Britto Neves, B.B., de Wit, M.J. (Eds.), West Gondwana: Pre-
Cenozoic correlations across the South-Atlantic region, Geological Society, London, 
137–151 (Special Publications). Le Maitre, R.W., Bateman, P., Dudek, A., Keller, J., Lameyre, J., Le Bas, M. J., Sabine, 
P. A., Schmid, R., Sorensen, H., Streckeisen, A., Woolley, A. R.,  Zanettin, B., (1989).",rules
2011_Peters_East Markoye_2011.txt,Sadiola goldfield,54,"Journal  of  African  Earth 
Sciences, 56, 83-94. Hein, K.A.A., Matabane, M.R., in review . The gold-bearing intrusion-related deposits of 
the FE3 opencast gold mines, Sadiola goldfield, Kedougou-Kéniéba Inlier, western Mali. Ore Geology Reviews. 53",llm
2011_Peters_East Markoye_2011.txt,Sahara,6,"2.2. Location and Physiography 
The study area is situated approximately 2 km east of the town of Markoye and is located 12 
km west of the international border of Niger and 38 km south of the border of Mali (Fig. 2). The town of Markoye is located at the divide between the Sahel and the Sahara; everything 
north of the town is considered to be the Sahara Desert. Thus, the field area is an arid and hot 
environment with much of the surface covered with sand and loose gravels making outcrop 
difficult to find in the low-lying areas. The areas of high relief however, are desert mountains 
that contain a large amount of rock which, unfortunately, was dominated by  loose boulders 
and very little in situ-outcrop.","llm,rules"
2011_Peters_East Markoye_2011.txt,Sahara Desert,6,"2.2. Location and Physiography 
The study area is situated approximately 2 km east of the town of Markoye and is located 12 
km west of the international border of Niger and 38 km south of the border of Mali (Fig. 2). The town of Markoye is located at the divide between the Sahel and the Sahara; everything 
north of the town is considered to be the Sahara Desert. Thus, the field area is an arid and hot 
environment with much of the surface covered with sand and loose gravels making outcrop 
difficult to find in the low-lying areas. The areas of high relief however, are desert mountains 
that contain a large amount of rock which, unfortunately, was dominated by  loose boulders 
and very little in situ-outcrop.","llm,rules"
2011_Peters_East Markoye_2011.txt,Sahel,6,"2.2. Location and Physiography 
The study area is situated approximately 2 km east of the town of Markoye and is located 12 
km west of the international border of Niger and 38 km south of the border of Mali (Fig. 2). The town of Markoye is located at the divide between the Sahel and the Sahara; everything 
north of the town is considered to be the Sahara Desert. Thus, the field area is an arid and hot 
environment with much of the surface covered with sand and loose gravels making outcrop 
difficult to find in the low-lying areas. The areas of high relief however, are desert mountains 
that contain a large amount of rock which, unfortunately, was dominated by  loose boulders 
and very little in situ-outcrop.",llm
2011_Peters_East Markoye_2011.txt,Sao Luis craton,55,"Hirdes, W., Davis, D. W., (2002). U-Pd geochronology of Palaeoproterozoic rocks in the 
southern  part  of  the  Kedougou-Kenieba  Inlier,  Senegal,  West  Africa:  Evidence  for 
diachronous accretionary development of the Eburnean province. Precambrian Research, 
118, 83-99. Klein, E.L., Moura, C.A.V., (2009). São Luis craton and Gurupi belt (Brazil): possible 
links with the West African craton and surroundings Pan-African belts.",llm
2011_Peters_East Markoye_2011.txt,Schmid,55,"In: Pankhurst, 
R.J., Trouw, R.A.J., Britto Neves, B.B., de Wit, M.J. (Eds.), West Gondwana: Pre-
Cenozoic correlations across the South-Atlantic region, Geological Society, London, 
137–151 (Special Publications). Le Maitre, R.W., Bateman, P., Dudek, A., Keller, J., Lameyre, J., Le Bas, M. J., Sabine, 
P. A., Schmid, R., Sorensen, H., Streckeisen, A., Woolley, A. R.,  Zanettin, B., (1989).",rules
2011_Peters_East Markoye_2011.txt,Schwarz,57,"Pawlig, S., Gueye, M., Klischies, R., Schwarz, S., Wemmer, K., Siegesmund, S., (2006). Geochemical and Sr–Nd isotopic data on the Birimian of the Kedougou-Kenieba Inlier 
(Eastern Senegal): implications on the Palaeoproterozoic evolution of the West African 
Craton. South African Journal of Geology, 109, 411–427. Proust, J. N., Lamarche, G., Nodder, S., Kamp, P. J.",rules
2011_Peters_East Markoye_2011.txt,Sediment,54,"Fischer,  R. V.,  Schmincke,  H. U.,  (1994). Volcaniclastic  sediment  transport  and 
deposition. In:  Pye,  K. (Ed.),  Sediment  transport  and  depositional  processes.",rules
2011_Peters_East Markoye_2011.txt,Senegal,55,"Hirdes, W., Davis, D. W., (2002). U-Pd geochronology of Palaeoproterozoic rocks in the 
southern  part  of  the  Kedougou-Kenieba  Inlier,  Senegal,  West  Africa:  Evidence  for 
diachronous accretionary development of the Eburnean province. Precambrian Research, 
118, 83-99. Klein, E.L., Moura, C.A.V., (2009). São Luis craton and Gurupi belt (Brazil): possible 
links with the West African craton and surroundings Pan-African belts.",rules
2011_Peters_East Markoye_2011.txt,Sorensen,55,"In: Pankhurst, 
R.J., Trouw, R.A.J., Britto Neves, B.B., de Wit, M.J. (Eds.), West Gondwana: Pre-
Cenozoic correlations across the South-Atlantic region, Geological Society, London, 
137–151 (Special Publications). Le Maitre, R.W., Bateman, P., Dudek, A., Keller, J., Lameyre, J., Le Bas, M. J., Sabine, 
P. A., Schmid, R., Sorensen, H., Streckeisen, A., Woolley, A. R.,  Zanettin, B., (1989).",rules
2011_Peters_East Markoye_2011.txt,South-Atlantic,55,"In: Pankhurst, 
R.J., Trouw, R.A.J., Britto Neves, B.B., de Wit, M.J. (Eds.), West Gondwana: Pre-
Cenozoic correlations across the South-Atlantic region, Geological Society, London, 
137–151 (Special Publications). Le Maitre, R.W., Bateman, P., Dudek, A., Keller, J., Lameyre, J., Le Bas, M. J., Sabine, 
P. A., Schmid, R., Sorensen, H., Streckeisen, A., Woolley, A. R.,  Zanettin, B., (1989).",rules
2011_Peters_East Markoye_2011.txt,São Luis craton,55,"Hirdes, W., Davis, D. W., (2002). U-Pd geochronology of Palaeoproterozoic rocks in the 
southern  part  of  the  Kedougou-Kenieba  Inlier,  Senegal,  West  Africa:  Evidence  for 
diachronous accretionary development of the Eburnean province. Precambrian Research, 
118, 83-99. Klein, E.L., Moura, C.A.V., (2009). São Luis craton and Gurupi belt (Brazil): possible 
links with the West African craton and surroundings Pan-African belts.",rules
2011_Peters_East Markoye_2011.txt,Takabangou Shear Zone,11,"Tshibubudze et al. (2009) described the Markoye Shear Zone and 
the  Takabangou  Shear  Zone,  which  trend  NNE  and  are  steeply-east  dipping. Hein  (2010) 
10",llm
2011_Peters_East Markoye_2011.txt,Tambao,45,"more than a 1.9 Ga hiatus in the sedimentary sequence of the belt. This ferricrete is overlain 
by recent, unconsolidated aeolian sediments and alluvium which make up most of the recent 
stratigraphy of the OGGB. 39Ar-Ar40 age dating of laterite at Tambão, north of the field area, 
suggested  that  the  last  period  of  weathering  and  oxidation  was  between  18  Ma  and  3  Ma 
which was the time the iron-rich laterites formed (Beauvais et al., 2008). This weathering is a 
reworking  of  previously  formed  bauxite  deposits  from  a  tropical  palaeo-climate  that 
dominated  the  region  approximately  60  Ma. Mechanical  weathering  dominated  the  last  18 
Ma and ultimately produced the glacis that are seen today (Beauvais et al., 2008). The laterite 
and ferricrete form part of the stratigraphy in the field area.",llm
2011_Peters_East Markoye_2011.txt,Tambão,45,"more than a 1.9 Ga hiatus in the sedimentary sequence of the belt. This ferricrete is overlain 
by recent, unconsolidated aeolian sediments and alluvium which make up most of the recent 
stratigraphy of the OGGB. 39Ar-Ar40 age dating of laterite at Tambão, north of the field area, 
suggested  that  the  last  period  of  weathering  and  oxidation  was  between  18  Ma  and  3  Ma 
which was the time the iron-rich laterites formed (Beauvais et al., 2008). This weathering is a 
reworking  of  previously  formed  bauxite  deposits  from  a  tropical  palaeo-climate  that 
dominated  the  region  approximately  60  Ma. Mechanical  weathering  dominated  the  last  18 
Ma and ultimately produced the glacis that are seen today (Beauvais et al., 2008). The laterite 
and ferricrete form part of the stratigraphy in the field area.",rules
2011_Peters_East Markoye_2011.txt,Tarkwa,38,"However,  the 
conglomerate found in the study area have similarities to those described by Tshibubudze et 
al. (2009)  and  Tshibubudze  and  Hein  (2011)  and  host  clasts  of  fuchsitic  chert,  black  chert, 
quartz,  dacite,  granodiorite  and  meta-sediment. These  clasts  are  set  in  an  immature 
greywacke matrix with lithic fragments, gradational bedding and cross-bedding. Further argument for the rocks in the field area not to be considered Tarkwa Group sediments 
is that there is no visible regional unconformity that marks the base of the overlying Tarkwa 
sediments. A  continuous  stratigraphy  is  seen  throughout  the  entire  OGGB  with  no 
unconformity (Tshibubudze et al., 2009). Also, greywacke was sampled from either side of 
37",rules
2011_Peters_East Markoye_2011.txt,Tegyey,56,"P., Johan, V., Tegyey, M., Calvez, J. Y., Lagny, P., 
(1989). West  African  gold  deposits,  in  their  lower  Proterozoic  lithostructural  setting. Chronique de la Recherche Miniere, 497, 3–98. Milesi,  J.P.,  Ledru,  P.,  Ankrah,  P.,  Johan,  V.,  Marcoux,  E.,  Vinchon,  C.,  (1991). The 
metallogenic  relationship  between  Birimian  and  Tarkwaian  gold  deposits  in  Ghana.",rules
2011_Peters_East Markoye_2011.txt,Tin Taradat,11,"Needham  et  al. (1988)  stated  that  these  interbedded  units  make  up  only  a 
portion of the Bouma Cycle from a turbiditic origin. 3.3. Intrusions 
Tshibubudze et al. (2009) studied and described the intrusive bodies in the northern region of 
Burkina  Faso. The  Tin  Taradat  granodiorite  tonalite  is  intruded  by  the  Yacouba  Mafic 
Complex  (layered  pyroxenite  and  gabbro  suite).",llm
2011_Peters_East Markoye_2011.txt,USA,28,"This type 
of  alteration  is  common  and  can  affect  mafic  to  felsic  rocks  during  crystallisation. An 
example  where  deuteric  alteration  affects  quartz  monzonites,  similar  in  composition  to  the 
dykes  of  the  field  area,  is  from  the  Boulder  Batholith  in  Montana,  USA. In  this  case,  the 
alteration is related to the formation of ore deposits hosted within the intrusion (Neuerburg, 
1958). 27",rules
2011_Peters_East Markoye_2011.txt,University of Bergen,57,"J., (2005). Sedimentary architecture 
of a Plio-Pleistocene proto-back-arc basin: Wanganui Basin, New Zealand. Sedimentary 
Geology, 181, 107-145. Ravanas,  R.,  (1991). A  sedimentological,  geochemical  and  provenance  study  of  the 
Kalvag  Melange,  western  Norwegian  Caledonides,  Thesis  (unpublished). University  of 
Bergen, 212 pp.",llm
2011_Peters_East Markoye_2011.txt,Vernon,29,"The  field  area  and  the  OGGB  do  not  exhibit  the  correct  criteria  for  large-scale  contact 
metamorphism. One  would  expect  to  see  a  prominent  zonation  to  an  igneous  mass. In  the 
case  of  the  Pine  Creek  Inlier,  a  zonation  from  hornfels  to  greenschist  is  mappable,  with  a 
definable  biotite  isograd  (Hein,  2003). Burial  metamorphism  is  an  active  process  which 
would  have  involved  basin  subsidence  and  a  resulting  increase  in  the  geothermal  gradient. There  would  be  an  increase  in  pressure  and  temperature  as  well  as  the  development  of 
bedding parallel cleavage at depth (Vernon and Clarke, 2008). Cleavage is not present in the 
rocks,  even  at  a  petrographic  scale  and  there  is  no  mineral  fabric  suggesting  burial 
metamorphism.",rules
2011_Peters_East Markoye_2011.txt,Vinchon,56,"Key structures for vertical to transcurrent tectonics. Journal of African Earth 
Sciences, 58, 19–36. Milesi, J. P., Feybesse, J. L., Ledru, P., Dommanget, A., Ouedraogo, M. F., Marcoux, E., 
Prost, A., Vinchon, Ch., Sylvain, J.",rules
2011_Peters_East Markoye_2011.txt,WAC,5,"(2004)  concluded  that  the 
Goren  Greenstone  Belt  of  north-east  Burkina  Faso  is  made  up  of  metamorphosed  volcanic 
and pyroclastic rock units that are intercalated with metasedimentary rocks, thus revising the 
type section stratigraphy of that belt. This research focuses on different geological aspects and provides a holistic study of the field 
area. Due  to  the  lack  of  field  work  in  the  region,  basic  stratigraphy  is  not  known  in  many 
parts  of  the  WAC. However,  Tshibubudze  and  Hein  (in  review)  have  established  a 
stratigraphy  for  the  OGGB  in  a  large  way. The  study  area  characterizes  the  greywacke 
sequence,  establishes  its  internal  stratigraphy  and  looks  at  its  relationships  with  intrusive 
rocks that crop out throughout the region. The rocks in the field area are well exposed which 
is not the case for other parts of the belt, making correlation difficult.",llm
2011_Peters_East Markoye_2011.txt,Wanganui,10,"according to Leube et al. (1990) and Milesi et al. (1991) is classified as being predominantly 
conglomerate units with smaller sandstone and phyllite units. The  formation  of  thick  greywacke  sequences  generally  relates  to  rapid  deposition  as  to 
disallow  sorting  of  material. In  review  of  large  greywacke  units  in  modern  day  or  recent 
geological  environments,  the  Wanganui  Basin  in  New  Zealand  is  described  by  Carter  and 
Naish  (1998)  and  Proust  et  al. (2005)  as  a  shallow  marine  environment  that  is  Plio-
Pleistocene  in  age.",rules
2011_Peters_East Markoye_2011.txt,Wanganui Basin,"10,10,43","A similar, modern environment exists in the Wanganui Basin in New Zealand. The Wanganui 
Basin is a shallow marine environment from the Plio-Pleistocene and exhibits a full range of 
sedimentary facies. It is still being in-filled today with sediment from an active volcanic arc 
(Carter and Naish.,  1998). Thick sequences of  greywacke and thin conglomerate beds from 
the Mezozoic are deposited in the 5 km deep basin and overlie basement rocks (Proust et al., 
2005). The basin is interpreted to occupy a back-arc setting today at the convergent margin of 
the  Pacific  and  Australian  plates,  where  rapid  deposition  has  taken  place  due  to  eustatic 
changes  (Carter  and  Naish.,  1998). The  Wanganui  Basin  is  infilled  with  shales,  sandstones 
and  thick  greywacke  sequences  with  intercalated  conglomerate  beds. || The  basin  demonstrates  a  full  range  of  sedimentary  facies. Carter  and 
Naish  (1998)  identified  that  equal  amounts  of  sedimentation  and  subsidence  are  necessary. Uplift  and  subsidence  were,  in  the  case  of  the  Wanganui  Basin,  controlled  by  eustatic 
changes which created an environment prone to rapid deposition. The Wanganui Basin sits in 
a  back-arc  setting  at  the  convergence  of  the  Pacific  Plate  with  the  Australian  Plate. It  is 
possible  that  its  formation  occurred  in  the  same  environment. Lithospheric  loading  and 
downwarping created by adjacent subduction is credited with basin formation. || This resulted 
in thick units of greywacke being deposited which is similar and therefore significant for the 
East  Markoye  region. The  tectonic  setting  of  the  Wanganui  Basin  is  described  in  detail  by 
Proust  et  al. (2005). They  explained  that  the  basin  is  situated  on  the  Australian  Plate 
approximately  200  km  behind  an  active  zone  of  subduction. In  this  subduction  zone,  the 
Pacific  Plate  is  thrust  beneath  the  Australian  Plate  obliquely. The  angle  of  subduction  has 
remained constant for about 25 million years and is responsible for the creation of large fault 
systems that lie between the fore-arc basin and the Wanganui Basin. || according to Leube et al. (1990) and Milesi et al. (1991) is classified as being predominantly 
conglomerate units with smaller sandstone and phyllite units. The  formation  of  thick  greywacke  sequences  generally  relates  to  rapid  deposition  as  to 
disallow  sorting  of  material. In  review  of  large  greywacke  units  in  modern  day  or  recent 
geological  environments,  the  Wanganui  Basin  in  New  Zealand  is  described  by  Carter  and 
Naish  (1998)  and  Proust  et  al. (2005)  as  a  shallow  marine  environment  that  is  Plio-
Pleistocene  in  age. || The  basin  demonstrates  a  full  range  of  sedimentary  facies. Carter  and 
Naish  (1998)  identified  that  equal  amounts  of  sedimentation  and  subsidence  are  necessary. Uplift  and  subsidence  were,  in  the  case  of  the  Wanganui  Basin,  controlled  by  eustatic 
changes which created an environment prone to rapid deposition. The Wanganui Basin sits in 
a  back-arc  setting  at  the  convergence  of  the  Pacific  Plate  with  the  Australian  Plate. It  is 
possible  that  its  formation  occurred  in  the  same  environment. Lithospheric  loading  and 
downwarping created by adjacent subduction is credited with basin formation.","llm,rules"
2011_Peters_East Markoye_2011.txt,"Wanganui Basin, New Zealand","53,57","J., (2005). Sedimentary architecture 
of a Plio-Pleistocene proto-back-arc basin: Wanganui Basin, New Zealand. Sedimentary 
Geology, 181, 107-145. Ravanas,  R.,  (1991). A  sedimentological,  geochemical  and  provenance  study  of  the 
Kalvag  Melange,  western  Norwegian  Caledonides,  Thesis  (unpublished). University  of 
Bergen, 212 pp. || R.,  (1998). A  review  of  Wanganui  Basin,  New  Zealand: 
global 
reference 
section 
for 
shallow  marine,  Plio–Pleistocene 
(2.5–0  Ma) 
cyclostratigraphy. Sedimentary Geology, 122, 37-52. Davis,  D. W.,  Hirdes,  W.,  Schaltegger,  Nunoo,  A.,  (1994). U–Pb  age  constraints  on 
deposition and provenance of Birimian and gold-bearing Tarkwaian sediments in Ghana, 
West Africa.",llm
2011_Peters_East Markoye_2011.txt,West Africa,"52,52,53,55","Chemical and physical erosion 
rhythms  of  the  West  African  Cenozoic  morphogenesis:  The  39Ar-40Ar  dating  of 
supergene K-Mn oxides. Journal of Geophysical Research, 113, 1-15. Beziat, D., Dubois, M., Debat, P., Nikiema, S., Salvi, S., Tollon, F., (2008). Gold 
metallogeny  in  the  Birimian  craton  of  Burkina  Faso  (West  Africa). Journal  of  African 
Earth Sciences, 50, 215–233. Boggs, S., (2006). || Principles of Sedimentology and stratigraphy: Fourth Edition, Pearson 
Prentice Hall, New Jersey, 662 pp. Bossiere,  G.,  Bonkoungou,  I.,  Peucat,  J. J.,  Pupin,  J. P.,  (1996). Origin  and  age  of 
Palaeoproterozoic  conglomerates  and  sandstones  of  the  Tarkwaian  Group  in  Burkina 
Faso, West Africa. Precambrian Research, 80, 153-172. || R.,  (1998). A  review  of  Wanganui  Basin,  New  Zealand: 
global 
reference 
section 
for 
shallow  marine,  Plio–Pleistocene 
(2.5–0  Ma) 
cyclostratigraphy. Sedimentary Geology, 122, 37-52. Davis,  D. W.,  Hirdes,  W.,  Schaltegger,  Nunoo,  A.,  (1994). U–Pb  age  constraints  on 
deposition and provenance of Birimian and gold-bearing Tarkwaian sediments in Ghana, 
West Africa. || W.,  Ludtke, G., Konan,  G., (1996). Two  generations  of Birimian 
(Paleoproterozoic)  volcanic  belts 
in  north-eastern  Cote  d’Ivoire  (West  Africa): 
consequences for the Birimian controversy’. Precambrian Research, 80, 173–191. Junner, N.R., (1935). Gold in the gold coast, Ghana Geological Survey Memoir, No. 4, 
67pp.","llm,rules"
2011_Peters_East Markoye_2011.txt,West African Craton,"11,5,57,58,9,5","3.0. Literature Review/Regional Geology 
3.1. Stratigraphy 
According to Harcöuet et al. (2007) in Hein (2010), the West African Craton (WAC) is made 
up  of  Palaeoproterozoic  volcaniclastics  and  metasediments  that  overlie  an  inferred  granite 
basement that is Archaean in age. Tshibubudze et al. (2009) and Hirdes et al. || Evolution of a Paleoproterozoic ‘‘weak type” orogeny in the West African Craton (Ivory 
Coast). Tectonophysics, 477, 145–159. Vernon, R. H., Clarke, G. L., (2008). Principles of metamorphic geology. || It  therefore  lacked  any  detailed  geological  interpretation. Hein et al. (2004), Tshibubudze et al. (2009) and Hein (2010) all referred to the controversy 
of stratigraphic “way up” in the West African Craton (WAC). Hirdes et al. (1996) concluded 
that the upper sequence of the Birimian is younger than the lower, whilst Milesi et al. || Pawlig, S., Gueye, M., Klischies, R., Schwarz, S., Wemmer, K., Siegesmund, S., (2006). Geochemical and Sr–Nd isotopic data on the Birimian of the Kedougou-Kenieba Inlier 
(Eastern Senegal): implications on the Palaeoproterozoic evolution of the West African 
Craton. South African Journal of Geology, 109, 411–427. Proust, J. N., Lamarche, G., Nodder, S., Kamp, P. J. || Porphyritic monzonite dykes were identified in the north east part of 
Burkina Faso and these are the subject of current geochronological studies at the University 
of Western Australia (Tshibubudze and Hein, in review). 3.4. Regional Tectonics 
The tectonism of the West African Craton has been studied in detail by Hirdes et al. (1996), 
Feybesse et al. (2006), Tshibubudze et al. (2009), Hein (2010) and Tshibubudze and Hein (in 
review). || It  therefore  lacked  any  detailed  geological  interpretation. Hein et al. (2004), Tshibubudze et al. (2009) and Hein (2010) all referred to the controversy 
of stratigraphic “way up” in the West African Craton (WAC). Hirdes et al. (1996) concluded 
that the upper sequence of the Birimian is younger than the lower, whilst Milesi et al.","llm,rules"
2011_Peters_East Markoye_2011.txt,West African craton,"55,57","Hirdes, W., Davis, D. W., (2002). U-Pd geochronology of Palaeoproterozoic rocks in the 
southern  part  of  the  Kedougou-Kenieba  Inlier,  Senegal,  West  Africa:  Evidence  for 
diachronous accretionary development of the Eburnean province. Precambrian Research, 
118, 83-99. Klein, E.L., Moura, C.A.V., (2009). São Luis craton and Gurupi belt (Brazil): possible 
links with the West African craton and surroundings Pan-African belts. || Tshibubudze,  A.,  Hein,  K.A.A.,  in  review. Structural  setting  of  gold  deposits  in  the 
Oudalan-Gourouol greenstone belt east of the Markoye Shear Zone, West African craton. Precambrian Research. Vidal, M., Gumaix, C., Cagnard, F., Pouclet, A., Ouattara, G., Pichon, M., (2009). 56",llm
2011_Peters_East Markoye_2011.txt,West Gondwana,55,"In: Pankhurst, 
R.J., Trouw, R.A.J., Britto Neves, B.B., de Wit, M.J. (Eds.), West Gondwana: Pre-
Cenozoic correlations across the South-Atlantic region, Geological Society, London, 
137–151 (Special Publications). Le Maitre, R.W., Bateman, P., Dudek, A., Keller, J., Lameyre, J., Le Bas, M. J., Sabine, 
P. A., Schmid, R., Sorensen, H., Streckeisen, A., Woolley, A. R.,  Zanettin, B., (1989).",rules
2011_Peters_East Markoye_2011.txt,Witwatersrand,14,"Laboratory Methodology 
Three granodiorite-quartz monzonite samples were submitted for geochemical analysis. This 
analysis included XRF, which tested for major and trace elements and ICP-MS which tested 
for  trace  elements. The  analyses  were  completed  at  the  Earth  Lab  at  the  University  of  the 
Witwatersrand. The  samples  were  prepared  for  XRF  geochemical  analysis  which  works  in 
the following method: 
Summary of XRF Analysis (in house, unpublished). Major Analysis 
All major elements were analyzed for, on an infinitely thick fused disk. Preparation of the fused disk: 
1.",rules
2011_Peters_East Markoye_2011.txt,Woolley,55,"In: Pankhurst, 
R.J., Trouw, R.A.J., Britto Neves, B.B., de Wit, M.J. (Eds.), West Gondwana: Pre-
Cenozoic correlations across the South-Atlantic region, Geological Society, London, 
137–151 (Special Publications). Le Maitre, R.W., Bateman, P., Dudek, A., Keller, J., Lameyre, J., Le Bas, M. J., Sabine, 
P. A., Schmid, R., Sorensen, H., Streckeisen, A., Woolley, A. R.,  Zanettin, B., (1989).",rules
2011_Peters_East Markoye_2011.txt,Yacouba Mafic Complex,11,"Needham  et  al. (1988)  stated  that  these  interbedded  units  make  up  only  a 
portion of the Bouma Cycle from a turbiditic origin. 3.3. Intrusions 
Tshibubudze et al. (2009) studied and described the intrusive bodies in the northern region of 
Burkina  Faso. The  Tin  Taradat  granodiorite  tonalite  is  intruded  by  the  Yacouba  Mafic 
Complex  (layered  pyroxenite  and  gabbro  suite).",llm
